x,y,width,height
196,850,24,25
220,850,25,25
245,850,24,25
269,850,23,25
292,850,26,25
318,850,24,25
342,850,25,25
367,850,25,25
392,850,23,25
415,850,25,25
440,850,25,25
465,850,25,25
490,850,23,25
513,850,26,25
539,850,24,25
563,850,25,25
588,850,23,25
611,850,24,25
635,850,26,25
661,850,25,25
686,850,25,25
711,850,25,25
736,850,24,25
760,850,23,25
783,850,24,25
807,850,25,25
832,850,23,25
855,850,26,25
881,850,24,25
905,850,23,25
928,850,25,25
953,850,26,25
979,850,24,25
1003,850,27,25
1030,850,24,25
1054,850,26,25
1080,850,25,25
1105,850,25,25
1130,850,25,25
1155,850,25,25
1180,850,25,25
1205,850,26,25
0,875,25,25
25,875,25,25
50,875,24,25
74,875,28,25
102,875,25,25
127,875,26,25
153,875,26,25
179,875,26,25
205,875,25,25
230,875,28,25
258,875,26,25
284,875,24,25
308,875,25,25
333,875,24,25
357,875,24,25
381,875,25,25
406,875,24,25
430,875,25,25
455,875,25,25
480,875,25,25
505,875,26,25
531,875,25,25
556,875,25,25
581,875,26,25
607,875,25,25
632,875,24,25
656,875,25,25
681,875,24,25
705,875,24,25
729,875,25,25
754,875,25,25
779,875,25,25
804,875,24,25
828,875,25,25
853,875,25,25
878,875,24,25
902,875,25,25
927,875,25,25
952,875,24,25
976,875,25,25
1001,875,25,25
1026,875,24,25
1050,875,25,25
1075,875,24,25
1099,875,25,25
1124,875,25,25
1149,875,24,25
1173,875,24,25
1197,875,25,25
1222,875,25,25
0,900,25,25
25,900,24,25
49,900,25,25
74,900,25,25
99,900,25,25
124,900,24,25
148,900,24,25
172,900,24,25
196,900,25,25
221,900,24,25
245,900,25,25
270,900,25,25
295,900,24,25
319,900,25,25
344,900,25,25
369,900,25,25
394,900,25,25
419,900,26,25
445,900,24,25
469,900,27,25
496,900,25,25
521,900,26,25
547,900,26,25
573,900,25,25
598,900,27,25
625,900,25,25
650,900,24,25
674,900,25,25
699,900,25,25
724,900,26,25
750,900,26,25
776,900,23,25
799,900,24,25
823,900,26,25
849,900,24,25
873,900,25,25
898,900,25,25
923,900,24,25
947,900,24,25
971,900,26,25
997,900,23,25
1020,900,25,25
1045,900,25,25
1070,900,27,25
1097,900,25,25
1122,900,23,25
1145,900,27,25
1172,900,25,25
1197,900,26,25
1223,900,25,25
0,925,26,25
26,925,24,25
50,925,25,25
75,925,26,25
101,925,27,25
128,925,27,25
155,925,25,25
180,925,24,25
204,925,24,25
228,925,25,25
253,925,25,25
278,925,26,25
304,925,25,25
329,925,26,25
355,925,24,25
379,925,25,25
404,925,25,25
429,925,25,25
454,925,25,25
479,925,26,25
505,925,24,25
529,925,24,25
553,925,25,25
578,925,25,25
603,925,25,25
628,925,25,25
653,925,26,25
679,925,26,25
705,925,26,25
731,925,25,25
756,925,25,25
781,925,25,25
806,925,27,25
833,925,25,25
858,925,27,25
885,925,25,25
910,925,24,25
934,925,27,25
961,925,24,25
985,925,26,25
1011,925,24,25
1035,925,25,25
1060,925,26,25
1086,925,24,25
1110,925,24,25
1134,925,25,25
1159,925,25,25
1184,925,26,25
1210,925,23,25
1233,925,26,25
0,950,27,25
27,950,25,25
52,950,25,25
77,950,25,25
102,950,25,25
127,950,25,25
152,950,25,25
177,950,28,25
205,950,25,25
230,950,25,25
255,950,26,25
281,950,26,25
307,950,25,25
332,950,25,25
357,950,25,25
382,950,26,25
408,950,25,25
433,950,24,25
457,950,24,25
481,950,27,25
508,950,24,25
532,950,25,25
557,950,26,25
583,950,25,25
608,950,25,25
633,950,24,25
657,950,25,25
682,950,24,25
706,950,25,25
731,950,25,25
756,950,24,25
780,950,25,25
805,950,25,25
830,950,25,25
855,950,25,25
880,950,25,25
905,950,25,25
930,950,25,25
955,950,24,25
979,950,25,25
1004,950,25,25
1029,950,25,25
1054,950,25,25
1079,950,25,25
1104,950,25,25
1129,950,25,25
1154,950,25,25
1179,950,24,25
1203,950,24,25
1227,950,25,25
0,975,24,25
24,975,25,25
49,975,25,25
74,975,25,25
99,975,26,25
125,975,25,25
150,975,28,25
178,975,24,25
202,975,25,25
227,975,24,25
251,975,25,25
276,975,24,25
300,975,24,25
324,975,24,25
348,975,25,25
373,975,28,25
401,975,25,25
426,975,24,25
450,975,24,25
474,975,23,25
497,975,24,25
521,975,24,25
545,975,24,25
569,975,25,25
594,975,25,25
619,975,24,25
643,975,25,25
668,975,25,25
693,975,23,25
716,975,24,25
740,975,25,25
765,975,24,25
789,975,24,25
813,975,24,25
837,975,24,25
861,975,24,25
885,975,28,25
913,975,25,25
938,975,24,25
962,975,25,25
987,975,24,25
1011,975,24,25
1035,975,24,25
1059,975,24,25
1083,975,28,25
1111,975,27,25
1138,975,24,25
1162,975,26,25
1188,975,26,25
1214,975,26,25
0,1000,25,25
25,1000,25,25
50,1000,24,25
74,1000,26,25
100,1000,27,25
127,1000,25,25
152,1000,25,25
177,1000,27,25
204,1000,25,25
229,1000,26,25
255,1000,24,25
279,1000,25,25
304,1000,26,25
330,1000,25,25
355,1000,23,25
378,1000,23,25
401,1000,22,25
423,1000,25,25
448,1000,24,25
472,1000,26,25
498,1000,27,25
525,1000,25,25
550,1000,27,25
577,1000,26,25
603,1000,25,25
628,1000,25,25
653,1000,23,25
676,1000,24,25
700,1000,27,25
727,1000,25,25
752,1000,27,25
779,1000,24,25
803,1000,25,25
828,1000,25,25
853,1000,24,25
877,1000,25,25
902,1000,24,25
926,1000,23,25
949,1000,25,25
974,1000,25,25
999,1000,24,25
1023,1000,24,25
1047,1000,23,25
1070,1000,25,25
1095,1000,25,25
1120,1000,24,25
1144,1000,25,25
1169,1000,25,25
1194,1000,24,25
1218,1000,24,25
0,1025,25,25
25,1025,25,25
50,1025,25,25
75,1025,25,25
100,1025,23,25
123,1025,23,25
146,1025,25,25
171,1025,25,25
196,1025,25,25
221,1025,24,25
245,1025,26,25
271,1025,24,25
295,1025,23,25
318,1025,25,25
343,1025,23,25
366,1025,24,25
390,1025,24,25
414,1025,24,25
438,1025,24,25
462,1025,24,25
486,1025,25,25
511,1025,24,25
535,1025,23,25
558,1025,41,25
599,1025,25,25
624,1025,38,25
662,1025,25,25
687,1025,26,25
713,1025,25,25
738,1025,24,25
762,1025,27,25
789,1025,24,25
813,1025,25,25
838,1025,25,25
863,1025,25,25
888,1025,25,25
913,1025,24,25
937,1025,24,25
961,1025,25,25
986,1025,24,25
1010,1025,25,25
1035,1025,25,25
1060,1025,26,25
1086,1025,25,25
1111,1025,25,25
1136,1025,26,25
1162,1025,25,25
1187,1025,27,25
1214,1025,27,25
1241,1025,25,25
0,1050,25,25
25,1050,26,25
51,1050,27,25
78,1050,26,25
104,1050,28,25
132,1050,26,25
158,1050,25,25
183,1050,25,25
208,1050,23,25
231,1050,26,25
257,1050,25,25
282,1050,24,25
306,1050,26,25
332,1050,25,25
357,1050,25,25
382,1050,27,25
409,1050,25,25
434,1050,23,25
457,1050,24,25
481,1050,25,25
506,1050,23,25
529,1050,26,25
555,1050,26,25
581,1050,26,25
607,1050,24,25
631,1050,27,25
658,1050,25,25
683,1050,25,25
708,1050,24,25
732,1050,25,25
757,1050,26,25
783,1050,27,25
810,1050,26,25
836,1050,26,25
862,1050,26,25
888,1050,23,25
911,1050,24,25
935,1050,22,25
957,1050,25,25
982,1050,24,25
1006,1050,25,25
1031,1050,27,25
1058,1050,22,25
1080,1050,24,25
1104,1050,25,25
1129,1050,24,25
1153,1050,26,25
1179,1050,24,25
1203,1050,26,25
1229,1050,25,25
0,1075,25,25
25,1075,25,25
50,1075,14,25
64,1075,25,25
89,1075,25,25
114,1075,27,25
141,1075,26,25
167,1075,25,25
192,1075,25,25
217,1075,25,25
242,1075,25,25
267,1075,25,25
292,1075,26,25
318,1075,26,25
344,1075,24,25
368,1075,28,25
396,1075,17,25
413,1075,24,25
437,1075,27,25
464,1075,27,25
491,1075,25,25
516,1075,25,25
541,1075,24,25
565,1075,24,25
589,1075,25,25
614,1075,25,25
639,1075,25,25
664,1075,23,25
687,1075,26,25
713,1075,26,25
739,1075,24,25
763,1075,26,25
789,1075,22,25
811,1075,25,25
836,1075,25,25
861,1075,25,25
886,1075,26,25
912,1075,24,25
936,1075,26,25
962,1075,25,25
987,1075,25,25
1012,1075,24,25
1036,1075,26,25
1062,1075,24,25
1086,1075,26,25
1112,1075,25,25
1137,1075,25,25
1162,1075,26,25
1188,1075,25,25
1213,1075,21,25
0,1100,25,25
25,1100,20,25
45,1100,22,25
67,1100,24,25
91,1100,25,25
116,1100,26,25
142,1100,26,25
168,1100,21,25
189,1100,26,25
215,1100,25,25
240,1100,26,25
266,1100,24,25
290,1100,26,25
316,1100,25,25
341,1100,25,25
366,1100,23,25
389,1100,24,25
413,1100,25,25
438,1100,26,25
464,1100,24,25
488,1100,24,25
512,1100,25,25
537,1100,25,25
562,1100,24,25
586,1100,25,25
611,1100,25,25
636,1100,26,25
662,1100,25,25
687,1100,25,25
712,1100,25,25
737,1100,26,25
763,1100,25,25
788,1100,26,25
814,1100,26,25
840,1100,25,25
865,1100,25,25
890,1100,23,25
913,1100,22,25
935,1100,25,25
960,1100,25,25
985,1100,28,25
1013,1100,20,25
1033,1100,24,25
1057,1100,21,25
1078,1100,23,25
1101,1100,24,25
1125,1100,26,25
1151,1100,25,25
1176,1100,25,25
1201,1100,22,25
0,1125,26,25
26,1125,24,25
50,1125,25,25
75,1125,26,25
101,1125,24,25
125,1125,23,25
148,1125,25,25
173,1125,25,25
198,1125,25,25
223,1125,26,25
249,1125,24,25
273,1125,25,25
298,1125,24,25
322,1125,24,25
346,1125,23,25
369,1125,26,25
395,1125,25,25
420,1125,22,25
442,1125,26,25
468,1125,25,25
493,1125,25,25
518,1125,26,25
544,1125,26,25
570,1125,25,25
595,1125,25,25
620,1125,25,25
645,1125,27,25
672,1125,24,25
696,1125,25,25
721,1125,24,25
745,1125,25,25
770,1125,26,25
796,1125,25,25
821,1125,24,25
845,1125,25,25
870,1125,24,25
894,1125,25,25
919,1125,24,25
943,1125,24,25
967,1125,25,25
992,1125,24,25
1016,1125,25,25
1041,1125,26,25
1067,1125,25,25
1092,1125,25,25
1117,1125,25,25
1142,1125,26,25
1168,1125,24,25
1192,1125,26,25
1218,1125,26,25
0,1150,25,25
25,1150,25,25
50,1150,25,25
75,1150,25,25
100,1150,25,25
125,1150,25,25
150,1150,25,25
175,1150,26,25
201,1150,27,25
228,1150,26,25
254,1150,24,25
278,1150,25,25
303,1150,25,25
328,1150,26,25
354,1150,24,25
378,1150,26,25
404,1150,27,25
431,1150,24,25
455,1150,26,25
481,1150,27,25
508,1150,25,25
533,1150,25,25
558,1150,26,25
584,1150,26,25
610,1150,25,25
635,1150,28,25
663,1150,25,25
688,1150,24,25
712,1150,25,25
737,1150,24,25
761,1150,25,25
786,1150,26,25
812,1150,24,25
836,1150,26,25
862,1150,25,25
887,1150,29,25
916,1150,25,25
941,1150,24,25
965,1150,24,25
989,1150,25,25
1014,1150,25,25
1039,1150,25,25
1064,1150,25,25
1089,1150,24,25
1113,1150,24,25
1137,1150,25,25
1162,1150,24,25
1186,1150,26,25
1212,1150,26,25
1238,1150,24,25
0,1175,25,25
25,1175,24,25
49,1175,24,25
73,1175,26,25
99,1175,25,25
124,1175,24,25
148,1175,24,25
172,1175,25,25
197,1175,24,25
221,1175,26,25
247,1175,25,25
272,1175,24,25
296,1175,24,25
320,1175,26,25
346,1175,25,25
371,1175,24,25
395,1175,24,25
419,1175,25,25
444,1175,24,25
468,1175,25,25
493,1175,24,25
517,1175,25,25
542,1175,23,25
565,1175,25,25
590,1175,25,25
615,1175,25,25
640,1175,25,25
665,1175,24,25
689,1175,25,25
714,1175,24,25
738,1175,27,25
765,1175,26,25
791,1175,23,25
814,1175,27,25
841,1175,24,25
865,1175,25,25
890,1175,23,25
913,1175,24,25
937,1175,26,25
963,1175,24,25
987,1175,27,25
1014,1175,22,25
1036,1175,21,25
1057,1175,24,25
1081,1175,23,25
1104,1175,24,25
1128,1175,24,25
1152,1175,24,25
1176,1175,30,25
1206,1175,25,25
0,1200,25,25
25,1200,25,25
50,1200,25,25
75,1200,30,25
105,1200,28,25
133,1200,31,25
164,1200,25,25
189,1200,28,25
217,1200,26,25
243,1200,26,25
269,1200,38,25
307,1200,29,25
336,1200,22,25
358,1200,21,25
379,1200,26,25
405,1200,24,25
429,1200,25,25
454,1200,25,25
479,1200,29,25
508,1200,25,25
533,1200,26,25
559,1200,30,25
589,1200,26,25
615,1200,24,25
639,1200,25,25
664,1200,22,25
686,1200,16,25
702,1200,21,25
723,1200,24,25
747,1200,24,25
771,1200,25,25
796,1200,25,25
821,1200,25,25
846,1200,26,25
872,1200,25,25
897,1200,25,25
922,1200,25,25
947,1200,25,25
972,1200,24,25
996,1200,25,25
1021,1200,25,25
1046,1200,24,25
1070,1200,24,25
1094,1200,24,25
1118,1200,24,25
1142,1200,20,25
1162,1200,25,25
1187,1200,23,25
1210,1200,26,25
1236,1200,25,25
0,1225,23,25
23,1225,26,25
49,1225,28,25
77,1225,24,25
101,1225,27,25
128,1225,24,25
152,1225,24,25
176,1225,25,25
201,1225,25,25
226,1225,24,25
250,1225,24,25
274,1225,25,25
299,1225,25,25
324,1225,24,25
348,1225,25,25
373,1225,25,25
398,1225,24,25
422,1225,25,25
447,1225,23,25
470,1225,24,25
494,1225,24,25
518,1225,26,25
544,1225,23,25
567,1225,24,25
591,1225,24,25
615,1225,24,25
639,1225,22,25
661,1225,25,25
686,1225,25,25
711,1225,24,25
735,1225,27,25
762,1225,26,25
788,1225,24,25
812,1225,23,25
835,1225,26,25
861,1225,25,25
886,1225,26,25
912,1225,25,25
937,1225,23,25
960,1225,24,25
984,1225,26,25
1010,1225,26,25
1036,1225,24,25
1060,1225,26,25
1086,1225,25,25
1111,1225,25,25
1136,1225,26,25
1162,1225,25,25
1187,1225,26,25
1213,1225,24,25
0,1250,22,25
22,1250,25,25
47,1250,25,25
72,1250,26,25
98,1250,26,25
124,1250,26,25
150,1250,25,25
175,1250,27,25
202,1250,25,25
227,1250,24,25
251,1250,23,25
274,1250,23,25
297,1250,26,25
323,1250,26,25
349,1250,25,25
374,1250,25,25
399,1250,26,25
425,1250,22,25
447,1250,25,25
472,1250,24,25
496,1250,25,25
521,1250,25,25
546,1250,24,25
570,1250,25,25
595,1250,34,25
629,1250,21,25
650,1250,23,25
673,1250,23,25
696,1250,22,25
718,1250,20,25
738,1250,24,25
762,1250,26,25
788,1250,25,25
813,1250,25,25
838,1250,27,25
865,1250,26,25
891,1250,25,25
916,1250,25,25
941,1250,23,25
964,1250,25,25
989,1250,24,25
1013,1250,25,25
1038,1250,26,25
1064,1250,26,25
1090,1250,25,25
1115,1250,25,25
1140,1250,25,25
1165,1250,26,25
1191,1250,25,25
1216,1250,25,25
0,1275,23,25
23,1275,27,25
50,1275,24,25
74,1275,25,25
99,1275,24,25
123,1275,25,25
148,1275,24,25
172,1275,23,25
195,1275,25,25
220,1275,25,25
245,1275,26,25
271,1275,25,25
296,1275,25,25
321,1275,25,25
346,1275,23,25
369,1275,25,25
394,1275,26,25
420,1275,26,25
446,1275,25,25
471,1275,24,25
495,1275,25,25
520,1275,26,25
546,1275,24,25
570,1275,25,25
595,1275,25,25
620,1275,26,25
646,1275,24,25
670,1275,23,25
693,1275,25,25
718,1275,25,25
743,1275,25,25
768,1275,25,25
793,1275,24,25
817,1275,26,25
843,1275,26,25
869,1275,25,25
894,1275,23,25
917,1275,25,25
942,1275,27,25
969,1275,22,25
991,1275,23,25
1014,1275,18,25
1032,1275,26,25
1058,1275,24,25
1082,1275,25,25
1107,1275,28,25
1135,1275,24,25
1159,1275,23,25
1182,1275,27,25
1209,1275,25,25
0,1300,23,25
23,1300,25,25
48,1300,23,25
71,1300,25,25
96,1300,25,25
121,1300,25,25
146,1300,24,25
170,1300,25,25
195,1300,25,25
220,1300,25,25
245,1300,27,25
272,1300,23,25
295,1300,27,25
322,1300,24,25
346,1300,25,25
371,1300,26,25
397,1300,26,25
423,1300,25,25
448,1300,26,25
474,1300,25,25
499,1300,25,25
524,1300,24,25
548,1300,25,25
573,1300,26,25
599,1300,25,25
624,1300,25,25
649,1300,25,25
674,1300,25,25
699,1300,25,25
724,1300,25,25
749,1300,25,25
774,1300,25,25
799,1300,24,25
823,1300,25,25
848,1300,27,25
875,1300,25,25
900,1300,24,25
924,1300,26,25
950,1300,25,25
975,1300,25,25
1000,1300,23,25
1023,1300,25,25
1048,1300,24,25
1072,1300,25,25
1097,1300,25,25
1122,1300,26,25
1148,1300,23,25
1171,1300,23,25
1194,1300,25,25
1219,1300,25,25
0,1325,25,25
25,1325,29,25
54,1325,25,25
79,1325,25,25
104,1325,25,25
129,1325,24,25
153,1325,25,25
178,1325,20,25
198,1325,22,25
220,1325,25,25
245,1325,24,25
269,1325,26,25
295,1325,24,25
319,1325,26,25
345,1325,25,25
370,1325,23,25
393,1325,25,25
418,1325,25,25
443,1325,25,25
468,1325,25,25
493,1325,24,25
517,1325,25,25
542,1325,25,25
567,1325,25,25
592,1325,25,25
617,1325,24,25
641,1325,26,25
667,1325,25,25
692,1325,25,25
717,1325,24,25
741,1325,26,25
767,1325,24,25
791,1325,24,25
815,1325,26,25
841,1325,25,25
866,1325,24,25
890,1325,24,25
914,1325,25,25
939,1325,26,25
965,1325,25,25
990,1325,25,25
1015,1325,22,25
1037,1325,22,25
1059,1325,21,25
1080,1325,26,25
1106,1325,25,25
1131,1325,25,25
1156,1325,24,25
1180,1325,23,25
1203,1325,24,25
0,1350,25,25
25,1350,26,25
51,1350,26,25
77,1350,25,25
102,1350,25,25
127,1350,23,25
150,1350,26,25
176,1350,24,25
200,1350,25,25
225,1350,24,25
249,1350,25,25
274,1350,25,25
299,1350,24,25
323,1350,26,25
349,1350,22,25
371,1350,25,25
396,1350,25,25
421,1350,23,25
444,1350,24,25
468,1350,25,25
493,1350,24,25
517,1350,26,25
543,1350,24,25
567,1350,26,25
593,1350,27,25
620,1350,28,25
648,1350,24,25
672,1350,29,25
701,1350,24,25
725,1350,25,25
750,1350,26,25
776,1350,26,25
802,1350,25,25
827,1350,23,25
850,1350,29,25
879,1350,23,25
902,1350,23,25
925,1350,26,25
951,1350,27,25
978,1350,25,25
1003,1350,25,25
1028,1350,22,25
1050,1350,25,25
1075,1350,23,25
1098,1350,24,25
1122,1350,28,25
1150,1350,26,25
1176,1350,25,25
1201,1350,24,25
1225,1350,24,25
0,1375,25,25
25,1375,23,25
48,1375,25,25
73,1375,24,25
97,1375,24,25
121,1375,25,25
146,1375,25,25
171,1375,25,25
196,1375,25,25
221,1375,24,25
245,1375,25,25
270,1375,24,25
294,1375,25,25
319,1375,25,25
344,1375,25,25
369,1375,25,25
394,1375,25,25
419,1375,24,25
443,1375,25,25
468,1375,25,25
493,1375,25,25
518,1375,25,25
543,1375,24,25
567,1375,25,25
592,1375,25,25
617,1375,26,25
643,1375,28,25
671,1375,25,25
696,1375,26,25
722,1375,25,25
747,1375,25,25
772,1375,25,25
797,1375,25,25
822,1375,26,25
848,1375,25,25
873,1375,25,25
898,1375,25,25
923,1375,25,25
948,1375,24,25
972,1375,25,25
997,1375,24,25
1021,1375,25,25
1046,1375,25,25
1071,1375,25,25
1096,1375,25,25
1121,1375,23,25
1144,1375,25,25
1169,1375,24,25
1193,1375,24,25
1217,1375,24,25
0,1400,25,25
25,1400,23,25
48,1400,26,25
74,1400,25,25
99,1400,25,25
124,1400,24,25
148,1400,25,25
173,1400,25,25
198,1400,25,25
223,1400,25,25
248,1400,25,25
273,1400,25,25
298,1400,24,25
322,1400,25,25
347,1400,25,25
372,1400,24,25
396,1400,25,25
421,1400,25,25
446,1400,25,25
471,1400,27,25
498,1400,25,25
523,1400,25,25
548,1400,24,25
572,1400,25,25
597,1400,24,25
621,1400,24,25
645,1400,25,25
670,1400,24,25
694,1400,26,25
720,1400,25,25
745,1400,25,25
770,1400,25,25
795,1400,25,25
820,1400,24,25
844,1400,25,25
869,1400,25,25
894,1400,25,25
919,1400,23,25
942,1400,26,25
968,1400,25,25
993,1400,25,25
1018,1400,26,25
1044,1400,25,25
1069,1400,25,25
1094,1400,25,25
1119,1400,25,25
1144,1400,25,25
1169,1400,25,25
1194,1400,24,25
1218,1400,24,25
0,1425,24,25
24,1425,25,25
49,1425,25,25
74,1425,25,25
99,1425,25,25
124,1425,25,25
149,1425,25,25
174,1425,25,25
199,1425,25,25
224,1425,25,25
249,1425,25,25
274,1425,25,25
299,1425,25,25
324,1425,25,25
349,1425,24,25
373,1425,25,25
398,1425,24,25
422,1425,25,25
447,1425,25,25
472,1425,25,25
497,1425,25,25
522,1425,25,25
547,1425,26,25
573,1425,25,25
598,1425,23,25
621,1425,25,25
646,1425,26,25
672,1425,25,25
697,1425,26,25
723,1425,25,25
748,1425,24,25
772,1425,25,25
797,1425,24,25
821,1425,25,25
846,1425,25,25
871,1425,24,25
895,1425,25,25
920,1425,25,25
945,1425,25,25
970,1425,25,25
995,1425,26,25
1021,1425,25,25
1046,1425,24,25
1070,1425,26,25
1096,1425,24,25
1120,1425,25,25
1145,1425,24,25
1169,1425,24,25
1193,1425,24,25
1217,1425,25,25
0,1450,25,25
25,1450,26,25
51,1450,25,25
76,1450,25,25
101,1450,25,25
126,1450,25,25
151,1450,24,25
175,1450,27,25
202,1450,25,25
227,1450,25,25
252,1450,25,25
277,1450,25,25
302,1450,25,25
327,1450,24,25
351,1450,25,25
376,1450,24,25
400,1450,25,25
425,1450,25,25
450,1450,25,25
475,1450,24,25
499,1450,25,25
524,1450,24,25
548,1450,25,25
573,1450,24,25
597,1450,25,25
622,1450,24,25
646,1450,25,25
671,1450,24,25
695,1450,25,25
720,1450,25,25
745,1450,25,25
770,1450,25,25
795,1450,25,25
820,1450,23,25
843,1450,25,25
868,1450,25,25
893,1450,25,25
918,1450,25,25
943,1450,25,25
