id,title,date_earliest,date_latest,production_country,production_region,production_minting_place,x,y,width,height
00425,Theodosius II.,401,450,Türkei,Thrakien,Konstantinopolis (Istanbul),716,186,31,31
00426,Leo I.,462,474,Griechenland,Makedonien,Thessaloniki,747,186,31,31
00427,Anthemius,467,472,Italien,Italia,Rom,778,186,31,31
00428,Athen,-410,-400,Griechenland,Attika,Athen,809,186,30,31
00429,Athen,-295,-294,Griechenland,Attika,Athen,839,186,30,31
00430,Caracalla,188,217,Italien,Italia,Rom,869,186,31,31
00431,Gallienus,213,268,Italien,Italia,Rom,900,186,31,31
00432,Seleukiden: Seleukos VI.,-120,-95,Türkei,Syria,Antiochia (Antakya),931,186,31,31
00433,Caracalla,188,217,Italien,Italia,Rom,962,186,31,31
00434,Caracalla,188,217,Italien,Italia,Rom,993,186,31,31
00435,Röm. Republik: L. Memmius Galeria,-106,-106,Italien,Italia,Rom,1024,186,32,31
00436,Röm. Republik: L. Memmius Galeria,-106,-106,Italien,Italia,Rom,1056,186,30,31
00437,Severus Alexander,208,235,Italien,Italia,Rom,1086,186,30,31
00438,Severus Alexander,208,235,Italien,Italia,Rom,1116,186,31,31
00439,Lysimachos,-356,-323,Türkei,Thrakien,Lysimacheia,1147,186,31,31
00440,Lysimachos: Nachahmung,-297,-200,Bulgarien,Thrakien,,1178,186,32,31
00441,Augustus,-63,14,Frankreich,Gallia,Lyon,1210,186,30,31
00442,Augustus: Nachahmung,-63,14,Deutschland,,,1240,186,30,31
00443,Röm. Republik: Considius Nonianus,-57,-57,Italien,Italia,Rom,1270,186,32,31
00444,Augustus,-63,14,Spanien,Hispania,Augusta Emerita (Mérida),1302,186,32,31
00445,Nero,37,68,Frankreich,Gallia,Lyon,1334,186,31,31
00446,Titus,39,81,Italien,Italia,Rom,1365,186,30,31
00447,Traianus,53,117,Italien,Italia,Rom,1395,186,31,31
00448,Antoninus Pius,86,161,Italien,Italia,Rom,1426,186,31,31
00449,Caracalla,188,217,Italien,Italia,Rom,1457,186,30,31
00450,Constantinus I.,313,337,Deutschland,Gallia,Trier,1487,186,31,31
00451,Sidon,-420,-410,Libanon,Phönizien,Sidon (Saida),1518,186,29,31
00452,Seleukiden: Antiochos VIII.,-121,-96,Türkei,Kilikien,Tarsos,0,217,32,31
00454,Claudius,-10,54,Türkei,Asia,Ephesos?,32,217,31,31
00455,Alexandria: Antoninus Pius,86,161,Ägypten,Ägypten,Alexandria,63,217,31,31
00456,Byblos,164,218,Libanon,Phönizien,Byblos (Jbeil),94,217,31,31
00458,Antiochia am Mäander,213,268,Türkei,Karien,Antiochia am Mäander,125,217,30,31
00459,Bizye,204,249,Türkei,Thrakien,Bizye,155,217,29,31
00460,Deutsche Demokratische Republik: 1990 Brandenburger Tor,1932,2008,Deutschland,Brandenburg,Berlin,184,217,31,31
00461,Kaiserreich: 1917 Reformationsjubiläum,1463,1525,Deutschland,Sachsen,Muldenhütten,215,217,31,31
00462,Nerva,30,98,Italien,Italia,Rom,246,217,30,31
00463,Traianus,53,117,Italien,Italia,Rom,276,217,30,31
00464,Hadrianus,76,138,Italien,Italia,Rom,306,217,30,31
00465,Röm. Republik: T. Carisius,-46,-46,Italien,Italia,Rom,336,217,31,31
00466,Traianus: Restitution,53,117,Italien,Italia,Rom,367,217,29,31
00467,Bundesrepublik Deutschland: 1952 Germanisches Nationalmuseum,1952,1952,Deutschland,Bayern,München,396,217,30,31
00468,Bundesrepublik Deutschland: 1955 Schiller,1885,1968,Deutschland,Baden-Württemberg,Stuttgart,426,217,31,31
00470,Bundesrepublik Deutschland: 1979 Deutsches Archäologisches Institut,1979,1979,Deutschland,,Hamburg,457,217,31,31
00471,Ikos,-200,-100,Griechenland,Inseln vor Thessalien,Ikos,488,217,33,31
00472,Bundesrepublik Deutschland: 1991 Brandenburger Tor,1944,1991,Deutschland,,Berlin,521,217,31,31
00473,Danzig: 1923,1879,1944,Deutschland,Brandenburg,Berlin,552,217,31,31
00474,Bundesrepublik Deutschland: 1999 Grundgesetz,1999,1999,Deutschland,Bayern,München,583,217,31,31
00475,Bundesrepublik Deutschland: 2002 Museumsinsel,1943,2002,Deutschland,Brandenburg,Berlin,614,217,30,31
00477,Röm. Republik: L. Aurelius Cotta,-105,-105,Italien,Italia,Rom,644,217,30,31
00478,Paestum,-100,-75,Italien,Lukanien,Poseidonia-Paestum,674,217,29,31
00479,Trapezus,-400,-300,Türkei,Pontos,Trapezus,703,217,29,31
00480,Paestum,-90,-40,Italien,Lukanien,Poseidonia-Paestum,732,217,30,31
00481,Paestum,-90,-40,Italien,Lukanien,Poseidonia-Paestum,762,217,31,31
00482,Claudius,-10,54,Italien,Italia,Rom,793,217,29,31
00484,Pautalia,188,217,Bulgarien,Thrakien,Pautalia (Kyustendil),822,217,30,31
00485,Tarsos,188,217,Türkei,Kilikien,Tarsos,852,217,31,31
00486,Hadrianus,76,138,Italien,Italia,Rom,883,217,29,31
00487,Perge,213,268,Türkei,Pamphylien,Perge,912,217,31,31
00488,Septimius Severus,146,211,Italien,Italia,Rom,943,217,30,31
00489,Sikyon,-400,-370,Griechenland,Achaia,Sikyon,973,217,30,31
00490,Lucilla,149,181,Italien,Italia,Rom,1003,217,32,31
00491,Koinon von Zypern,188,217,Zypern,Zypern,,1035,217,31,31
00492,Ainos,-478,-450,Türkei,Thrakien,Ainos,1066,217,32,31
00493,Ainos,-478,-450,Türkei,Thrakien,Ainos,1098,217,31,31
00494,Pheneos,-360,-340,Griechenland,Arkadien,Pheneos,1129,217,29,31
00495,Röm. Republik: C. Mamilius Limetanus,-82,-82,Italien,Italia,Rom,1158,217,32,31
00496,Heliopolis (Baalbek),204,249,Libanon,Syria,Baalbek,1190,217,30,31
00497,Kyzikos,-400,-330,Türkei,Mysien,Kyzikos,1220,217,27,31
00498,Kyzikos,-400,-330,Türkei,Mysien,Kyzikos,1247,217,28,31
00499,Pantikapaion,-400,-300,Ukraine,Taurische Chersonesos,Pantikapaion,1275,217,31,31
00500,Pantikapaion,-400,-300,Ukraine,Taurische Chersonesos,Pantikapaion,1306,217,29,31
00501,Arkadischer Bund,-370,-360,Griechenland,Arkadien,,1335,217,30,31
00502,Traianus Decius,190,251,Italien,Italia,Rom,1365,217,30,31
00503,Numerianus,253,284,Italien,Italia,Rom,1395,217,30,31
00504,Antoninus Pius,86,161,Italien,Italia,Rom,1425,217,29,31
00505,Septimius Severus,146,211,Italien,Italia,Rom,1454,217,31,31
00506,Domitianus,51,96,Italien,Italia,Rom,1485,217,31,31
00507,Diocletianus,245,313,Italien,Italia,Aquileia,0,248,30,31
00509,Philadelpheia,170,217,Türkei,Lydien,Philadelpheia,30,248,31,31
00510,Perinthos,188,217,Türkei,Thrakien,Perinthos (Herakleia),61,248,30,31
00511,Constantius II.,317,361,Türkei,Oriens,Antiochia (Antakya),91,248,31,31
00513,Breisach: Stadt,1633,1633,Deutschland,Breisgau,Breisach,122,248,30,31
00514,Honorius,384,423,Türkei,Thrakien,Konstantinopolis (Istanbul),152,248,31,31
00515,Honorius,384,423,Türkei,Thrakien,Konstantinopolis (Istanbul),183,248,30,31
00516,Arcadius,377,408,Türkei,Thrakien,Konstantinopolis (Istanbul),213,248,31,31
00518,Arcadius,377,408,Italien,Italia,Mailand,244,248,30,31
00519,Constantinus III.,407,411,Frankreich,Gallia,Lyon,274,248,30,31
00520,Constantinus III.,408,411,Frankreich,Gallia,Lyon,304,248,31,31
00521,Priscus Attalus,409,410,Italien,Italia,Rom,335,248,31,31
00522,Iovinus,411,413,Deutschland,Gallia,Trier,366,248,31,31
00523,Iovinus,411,413,Deutschland,Gallia,Trier,397,248,30,31
00524,Constantius III.,421,411,Italien,Italia,Ravenna,427,248,32,31
00525,Augustus,-63,14,Spanien,Hispania,Saragossa (Colonia Caesaraugusta)?,459,248,34,31
00526,Divus Augustus,-63,14,Italien,Italia,Rom,493,248,31,31
00527,Antonia (Minor),-36,37,Italien,Italia,Rom,524,248,30,31
00528,Tiberius,-42,37,Italien,Italia,Rom,554,248,30,31
00529,Caligula,12,19,Italien,Italia,Rom,584,248,31,31
00530,Caligula,12,41,Italien,Italia,Rom,615,248,31,31
00531,Claudius,-10,54,Italien,Italia,Rom,646,248,31,31
00532,Nero und Agrippina (Minor),-10,54,Italien,Italia,Rom,677,248,30,31
00534,Sachsen-Coburg-Eisenach,1529,1595,Deutschland,Thüringen,Gotha,707,248,29,31
00536,Galla Placidia,419,450,Italien,Italia,Rom,736,248,31,31
00537,Iohannes,423,425,Italien,Italia,Ravenna,767,248,31,31
00538,Theodosius II.,401,450,Türkei,Thrakien,Konstantinopolis (Istanbul),798,248,31,31
00539,Theodosius II.,401,450,Türkei,Thrakien,Konstantinopolis (Istanbul),829,248,31,31
00540,Theodosius II.,401,450,Türkei,Thrakien,Konstantinopolis (Istanbul),860,248,30,31
00541,Aelia Eudocia,401,460,Türkei,Thrakien,Konstantinopolis (Istanbul),890,248,32,31
00542,Westgoten: Pseudoimperial,419,455,Frankreich,Gallia,,922,248,31,31
00543,Licinia Eudoxia,422,493,Italien,Italia,Ravenna,953,248,33,31
00544,Iusta Grata Honoria,417,455,Italien,Italia,Ravenna,986,248,32,31
00545,Petronius Maximus,396,455,Italien,Italia,Rom,1018,248,31,31
00546,Marcianus,450,457,Türkei,Thrakien,Konstantinopolis (Istanbul),1049,248,31,31
00547,Aelia Pulcheria,399,453,Türkei,Thrakien,Konstantinopolis (Istanbul),1080,248,32,31
00548,Avitus,385,457,Frankreich,Gallia,Arles,1112,248,31,31
00549,Maioranus,457,461,Italien,Italia,Ravenna,1143,248,30,31
00550,Avitus,385,457,Italien,Italia,Mailand,1173,248,29,31
00551,Leo I.,462,474,Griechenland,Makedonien,Thessaloniki,1202,248,31,31
00552,Kosel: Stadt,1696,1762,Polen,Schlesien,Kosel (Koźle),1233,248,31,31
00553,Landau: Stadt,1702,1702,Deutschland,Pfalz,Landau,1264,248,40,31
00556,Leipzig: Stadt,1756,1763,Deutschland,Sachsen,Leipzig,1304,248,28,31
00558,Aelia Verina,457,484,Türkei,Thrakien,Konstantinopolis (Istanbul),1332,248,31,31
00559,Aelia Verina,457,484,Türkei,Thrakien,Konstantinopolis (Istanbul),1363,248,32,31
00560,Westgoten: Pseudoimperial,461,465,Frankreich,Gallia,,1395,248,30,31
00561,Anthemius,467,472,Italien,Italia,Mailand,1425,248,31,31
00562,Glycerius,473,474,Italien,Italia,Ravenna,1456,248,31,31
00563,Iulius Nepos,474,480,Italien,Italia,Ravenna,1487,248,29,31
00564,Romulus (Augustulus),475,476,Italien,Italia,Mailand,1516,248,30,31
00565,Leo II. und Zeno,467,491,Türkei,Thrakien,Konstantinopolis (Istanbul),0,279,30,31
00566,Basiliscus,475,476,Türkei,Thrakien,Konstantinopolis (Istanbul),30,279,30,31
00567,Basiliscus und Marcus,475,476,Türkei,Thrakien,Konstantinopolis (Istanbul),60,279,31,31
00568,Zeno,476,491,Türkei,Thrakien,Konstantinopolis (Istanbul),91,279,31,31
00569,Ariadne,450,515,Türkei,Thrakien,Konstantinopolis (Istanbul),122,279,31,31
00570,Zeno,480,491,Italien,Italia,Mailand,153,279,31,31
00573,Korinth,-400,-300,Griechenland,Achaia,Korinth,184,279,31,31
00574,Korinth,-350,-300,Griechenland,Achaia,Korinth,215,279,33,31
00575,Korinth,-400,-300,Griechenland,Achaia,Korinth,248,279,31,31
00576,Mansfeld-Hinterort,1480,1560,Deutschland,Anhalt,Eisleben?,279,279,30,31
00577,Korinth,-400,-300,Griechenland,Achaia,Korinth,309,279,30,31
00578,Korinth,-400,-300,Griechenland,Achaia,Korinth,339,279,30,31
00579,Minden: Stadt,1634,1634,Deutschland,Westfalen,Minden,369,279,29,31
00580,Münster: Stadt,1660,1660,Deutschland,Westfalen,Münster,398,279,31,31
00581,Korinth,-400,-300,Griechenland,Achaia,Korinth,429,279,28,31
00584,Korinth,-400,-300,Griechenland,Achaia,Korinth,457,279,32,31
00585,Korinth,-400,-300,Griechenland,Achaia,Korinth,489,279,32,31
00586,Korinth,-400,-300,Griechenland,Achaia,Korinth,521,279,30,31
00587,Korinth,-400,-300,Griechenland,Achaia,Korinth,551,279,30,31
00588,Korinth,-400,-300,Griechenland,Achaia,Korinth,581,279,31,31
00589,Korinth,-400,-300,Griechenland,Achaia,Korinth,612,279,31,31
00590,Korinth,-400,-300,Griechenland,Achaia,Korinth,643,279,31,31
00591,Korinth,-400,-300,Griechenland,Achaia,Korinth,674,279,31,31
00592,Korinth,-350,-200,Griechenland,Achaia,Korinth,705,279,31,31
00593,Korinth,-350,-200,Griechenland,Achaia,Korinth,736,279,30,31
00594,Korinth,-350,-200,Griechenland,Achaia,Korinth,766,279,29,31
00595,Korinth,-350,-200,Griechenland,Achaia,Korinth,795,279,30,31
00596,Hadrianus,76,138,Italien,Italia,Rom,825,279,32,31
00597,Hadrianus,76,138,Italien,Italia,Rom,857,279,31,31
00598,Hadrianus,76,138,Italien,Italia,Rom,888,279,32,31
00599,Hadrianus,76,138,Italien,Italia,Rom,920,279,29,31
00600,Hadrianus,76,138,Italien,Italia,Rom,949,279,31,31
00601,Hadrianus,76,138,Italien,Italia,Rom,980,279,31,31
00602,Hadrianus,76,138,Italien,Italia,Rom,1011,279,31,31
00603,Hadrianus,76,138,Italien,Italia,Rom,1042,279,31,31
00604,Hadrianus,76,138,Italien,Italia,Rom,1073,279,31,31
00605,Otho,32,69,Italien,Italia,Rom,1104,279,31,31
00606,Vespasianus,9,79,Italien,Italia,Rom,1135,279,30,31
00607,Titus,39,81,Italien,Italia,Rom,1165,279,31,31
00608,Domitianus,51,96,Italien,Italia,Rom,1196,279,31,31
00609,Traianus,53,117,Italien,Italia,Rom,1227,279,32,31
00610,Traianus,53,117,Italien,Italia,Rom,1259,279,30,31
00611,Sabina,86,136,Italien,Italia,Rom,1289,279,30,31
00612,Hadrianus,76,138,Italien,Italia,Rom,1319,279,32,31
00613,Hadrianus,76,138,Italien,Italia,Rom,1351,279,30,31
00614,Diva Faustina (Maior),86,161,Italien,Italia,Rom,1381,279,31,31
00615,Marcus Aurelius,121,180,Italien,Italia,Rom,1412,279,31,31
00616,Augustus,-63,14,Frankreich,Gallia,Nîmes,1443,279,33,31
00618,Augustus,-63,14,Spanien,Hispania,Colonia Patricia (Cordoba)?,1476,279,30,31
00620,Apameia,146,211,Türkei,Phrygien,Apameia (Kibotos),1506,279,31,31
00621,Pergamon,121,180,Türkei,Mysien,Pergamon,0,310,30,31
00623,Augustus,-63,14,Spanien,Hispania,Colonia Patricia (Cordoba)?,30,310,31,31
00624,Augustus,-63,14,Griechenland,Achaia,,61,310,31,31
00626,Augustus,-63,14,Italien,Italia,Rom,92,310,30,31
00627,Augustus,-63,14,Italien,Italia,Rom,122,310,31,31
00628,Augustus,-63,14,Italien,Italia,Rom,153,310,31,31
00629,Augustus,-63,14,Italien,Italia,Rom,184,310,30,31
00630,Smyrna,198,202,Türkei,Ionien,Smyrna,214,310,30,31
00641,Samos,200,262,Griechenland,Ionische Inseln,Samos,244,310,32,31
00643,Halikarnassos,76,138,Türkei,Karien,Halikarnassos,276,310,32,31
00645,Constantius II.,317,361,Deutschland,Gallia,Trier,308,310,31,31
00646,Elis: Zeus des Phidias,76,138,Griechenland,Elis,Elis,339,310,32,31
00648,Constantinus I.,306,337,Italien,Italia,Rom,371,310,30,31
00649,Constantinus I.,324,337,Türkei,Pontos,Nikomedia (Izmit),401,310,29,31
00650,Constantinus I.,335,337,Türkei,Pontos,Nikomedia (Izmit),430,310,30,31
00651,Constantinus I.,330,337,Türkei,Thrakien,Konstantinopolis (Istanbul),460,310,32,31
00663,Constantinus I.,326,337,Italien,Italia,Rom,492,310,31,31
00665,Tacitus,200,276,Kroatien,Pannonien,Siscia (Sisak),523,310,32,31
00666,Valerianus I.,200,262,Italien,Italia,Mailand,555,310,31,31
00667,Gallienus,213,268,Italien,Italia,Rom,586,310,32,31
00668,Salonina,213,268,Deutschland,Germania,Köln,618,310,32,31
00669,Gallienus,213,268,Italien,Italia,Rom,650,310,30,31
00670,Salonina,213,268,Italien,Italia,Rom,680,310,30,31
00671,Valerianus I.,200,262,Italien,Italia,Rom,710,310,31,31
00672,Gallienus,213,268,Italien,Italia,Rom,741,310,31,31
00673,Salonina,213,268,Italien,Italia,Rom,772,310,32,31
00674,Valerianus I.,200,262,Serbien,Moesien,Viminacium (bei Kostolac),804,310,31,31
00675,Valerianus I.,200,262,Serbien,Moesien,Viminacium (bei Kostolac),835,310,32,31
00676,Diva Mariniana,200,253,Italien,Italia,Rom,867,310,32,31
00677,Diva Mariniana,200,253,Italien,Italia,Rom,899,310,31,31
00678,Gallienus,213,268,Türkei,Syria,Antiochia (Antakya),930,310,31,31
00679,Gallienus,213,268,Türkei,Syria,Antiochia (Antakya),961,310,31,31
00681,Constantinus I.,313,337,Deutschland,Gallia,Trier,992,310,27,31
00682,Constantinus I.,310,337,Deutschland,Gallia,Trier,1019,310,32,31
00683,Constantinus I.,250,337,Deutschland,Gallia,Trier,1051,310,32,31
00684,Bizye,204,249,Türkei,Thrakien,Bizye,1083,310,30,31
00685,Constantinus I.,330,337,Türkei,Pontos,Nikomedia (Izmit),1113,310,31,31
00686,Constantinus I.,311,337,Deutschland,Gallia,Trier,1144,310,32,31
00687,Constantinus I.,250,337,Italien,Italia,Rom,1176,310,30,31
00688,Constantinus I.,307,337,Deutschland,Gallia,Trier,1206,310,31,31
00689,Constantinus I.,250,337,Deutschland,Gallia,Trier,1237,310,32,31
00690,Constantinus I.,250,337,Deutschland,Gallia,Trier,1269,310,32,31
00691,Constantinus I.,321,337,Deutschland,Gallia,Trier,1301,310,34,31
00692,Constantinus I.,325,337,Deutschland,Gallia,Trier,1335,310,32,31
00693,Gallienus,213,268,Kroatien,Pannonien,Siscia (Sisak),1367,310,32,31
00694,Gallienus,213,268,Italien,Italia,Rom,1399,310,30,31
00695,Lucius Verus,130,169,Italien,Italia,Rom,1429,310,32,31
00696,Commodus,161,192,Italien,Italia,Rom,1461,310,30,31
00697,Commodus,161,192,Italien,Italia,Rom,1491,310,31,31
00698,Pertinax,126,193,Italien,Italia,Rom,1522,310,30,31
00699,Septimius Severus,146,211,Italien,Italia,Rom,0,341,31,31
00700,Caracalla,188,217,Italien,Italia,Rom,31,341,32,31
00701,Salonina,213,268,Italien,Italia,Rom,63,341,32,31
00702,Salonina,213,268,Italien,Italia,Rom,95,341,34,31
00703,Valerianus II.,213,258,Deutschland,Germania,Köln,129,341,30,31
00704,Valerianus II.,213,258,Deutschland,Germania,Köln,159,341,30,31
00705,Saloninus,213,260,Italien,Italia,Rom,189,341,31,31
00706,Saloninus,213,260,Italien,Italia,Rom,220,341,30,31
00707,Claudius Gothicus,214,270,Italien,Italia,Rom,250,341,32,31
00712,Claudius Gothicus,214,270,Italien,Italia,Rom,282,341,35,31
00720,Quintillus,270,270,Italien,Italia,Mailand,317,341,29,31
00721,Quintillus,270,270,Italien,Italia,Mailand,346,341,29,31
00722,Aurelianus,214,275,Kroatien,Pannonien,Siscia (Sisak),375,341,31,31
00730,Aurelianus,214,275,Bulgarien,Dakien,Serdica,406,341,29,31
00731,Aurelianus,214,275,Bulgarien,Dakien,Serdica?,435,341,30,31
00732,Aurelianus,214,275,Italien,Italia,Ticinum-Pavia,465,341,32,31
00733,Aurelianus,214,275,Italien,Italia,Ticinum-Pavia,497,341,33,31
00734,Caracalla,188,217,Italien,Italia,Rom,530,341,30,31
00735,Diadumenianus,208,218,Italien,Italia,Rom,560,341,33,31
00736,Elagabalus,203,222,Italien,Italia,Rom,593,341,31,31
00737,Sallustia Orbiana,208,235,Italien,Italia,Rom,624,341,31,31
00738,Maximinus Thrax,172,238,Italien,Italia,Rom,655,341,30,31
00739,Philippus I.,204,249,Italien,Italia,Rom,685,341,31,31
00740,Otacilia Severa,204,249,Italien,Italia,Rom,716,341,31,31
00741,Aurelianus,214,275,Italien,Italia,Rom,747,341,31,31
00742,Severina,214,275,Italien,Italia,Rom,778,341,32,31
00743,Severina,214,275,Italien,Italia,Rom,810,341,31,31
00744,Severina,214,275,Italien,Italia,Rom,841,341,31,31
00745,Severina,214,275,Italien,Italia,Rom,872,341,31,31
00746,Perinthos,208,235,Türkei,Thrakien,Perinthos (Herakleia),903,341,29,31
00749,Philippus II.,237,249,Italien,Italia,Rom,932,341,32,31
00750,Traianus Decius,190,251,Italien,Italia,Rom,964,341,30,31
00751,Trebonianus Gallus,206,253,Italien,Italia,Rom,994,341,32,31
00752,Gallienus,213,268,Italien,Italia,Mailand,1026,341,33,31
00753,Aurelianus und Vaballathus,214,273,Türkei,Syria,Antiochia (Antakya),1059,341,32,31
00754,Aurelianus und Vaballathus,214,273,Türkei,Syria,Antiochia (Antakya),1091,341,33,31
00755,Tacitus,200,276,Italien,Italia,Ticinum-Pavia,1124,341,30,31
00756,Tacitus,200,276,Italien,Italia,Ticinum-Pavia,1154,341,33,31
00757,Florianus,276,276,Italien,Italia,Ticinum-Pavia,1187,341,30,31
00758,Florianus,276,276,Italien,Italia,Ticinum-Pavia,1217,341,33,31
00759,Probus,232,282,Kroatien,Pannonien,Siscia (Sisak),1250,341,31,31
00760,Carus,223,283,Kroatien,Pannonien,Siscia (Sisak),1281,341,31,31
00761,Numerianus,253,284,Italien,Italia,Rom,1312,341,30,31
00762,Carinus,250,285,Kroatien,Pannonien,Siscia (Sisak),1342,341,30,31
00763,Magnia Urbica,250,285,Italien,Italia,Rom,1372,341,31,31
00764,Divus Nigrinianus,250,284,Italien,Italia,Rom,1403,341,31,31
00765,Diocletianus,245,313,Türkei,Pontos,Kyzikos,1434,341,31,31
00766,Tiberius,-42,37,Frankreich,Gallia,Lyon,1465,341,31,31
00769,Caesarea: Marcus Aurelius,121,180,Türkei,Kappadokien,Caesarea (Kayseri),1496,341,31,31
00770,Maximianus Herculius,250,310,Türkei,Pontos,Kyzikos,1527,341,28,31
00771,Caesarea: Marcus Aurelius,121,180,Türkei,Kappadokien,Caesarea (Kayseri),0,372,32,31
00772,Probus,232,282,Italien,Italia,Rom,32,372,32,31
00773,Probus,232,282,Italien,Italia,Rom,64,372,32,31
00774,Carus,223,283,Frankreich,Gallia,Lyon,96,372,30,31
00775,Carus,223,283,Frankreich,Gallia,Lyon,126,372,32,31
00777,Numerianus,253,284,Italien,Italia,Rom,158,372,31,31
00778,Numerianus,253,284,Italien,Italia,Rom,189,372,30,31
00779,Carinus,250,285,Italien,Italia,Ticinum-Pavia,219,372,32,31
00780,Carinus,250,285,Italien,Italia,Ticinum-Pavia,251,372,31,31
00781,Magnia Urbica,250,285,Italien,Italia,Rom,282,372,31,31
00782,Magnia Urbica,250,285,Italien,Italia,Rom,313,372,32,31
00785,Makedonien: Alexandros I.,-480,-454,Griechenland,Makedonien,,345,372,31,31
00787,Divus Nigrinianus,250,284,Italien,Italia,Rom,376,372,30,31
00788,Iulia Domna,170,217,Italien,Italia,Rom,406,372,31,31
00789,Divus Nigrinianus,250,284,Italien,Italia,Rom,437,372,31,31
00790,Uranius Antoninus,253,254,Syrische Arabische Republik,Syria,Emesa (Homs),468,372,30,31
00791,Severus Alexander,208,235,Italien,Italia,Rom,498,372,31,31
00792,Macrianus,260,261,Türkei,Kommagene,Samosata (Samsat),529,372,32,31
00793,Macrianus,260,261,Türkei,Kommagene,Samosata (Samsat),561,372,32,31
00794,Constantius II.,317,361,Kroatien,Pannonien,Siscia (Sisak),593,372,31,31
00795,Constantinus I.,336,337,Türkei,Oriens,Antiochia (Antakya),624,372,31,31
00796,Quietus,260,261,Türkei,Kommagene,Samosata (Samsat),655,372,30,31
00797,Quietus,260,261,Türkei,Kommagene,Samosata (Samsat),685,372,31,31
00799,Diocletianus,245,313,Ägypten,Ägypten,Alexandria,716,372,32,31
00800,Constantinus I.,324,337,Türkei,Oriens,Antiochia (Antakya),748,372,31,31
00802,Diocletianus und Maximianus Herculius,245,313,Italien,Italia,Rom,779,372,31,31
00804,Valens,328,378,Türkei,Oriens,Antiochia (Antakya),810,372,31,31
00805,Constantius I.,250,306,Kroatien,Pannonien,Siscia (Sisak),841,372,31,31
00807,Constantinus I.,306,337,Deutschland,Gallia,Trier,872,372,31,31
00810,Constantinus I.,322,337,Deutschland,Gallia,Trier,903,372,30,31
00811,Chile: 1910,1910,1910,Chile,,Santiago de Chile,933,372,31,31
