id,last_name,first_name,date_earliest,date_latest
bf1d62316b,,"Friedrich Wilhelm (1692-1713), Herzog von Mecklenburg-Schwerin",1675,1713
217e17469b,Zacharias Daniel,Kelp,,
54db6647af,,"Franz Xaver (1763-1768), Administrator des Kurfürstentums Sachsen",1730,1806
1bb571af9d,,"Stieler, Johann Friedrich",,
1a49a836cd,Martin,Reinmann,,
2e3360a716,,"Julius Echter von Mespelbrunn (1573-1617), Bischof",1545,1617
731be1651d,,"Franz Ludwig von Erthal (1779-1795), Bischof von Würzburg und Bamberg",1730,1795
cf99392197,J. N.,Martinengo,,
5e296efae6,,"Riesing, Johann Veit",,
c3921755a1,,Marquard Sebastian Freiherr Schenk von Stauffenberg (1683-1693),1644,1693
ecdd9732e3,,"Karl III. Philipp (1716-1742), Pfalzgraf bei Rhein und Kurfürst",1661,1742
f11457d180,,"Schega, Franz Andreas",,
03236c0d9b,Johann Samuel,Gözinger (Götzinger),1734,1791
159d16ea41,,"Karl Eugen (1744-1793), Herzog von Württemberg",1728,1793
db9b5b6f68,Johann Peter,Rasp,,
4e1de01e95,,"Joseph Wilhelm Ernst (1716-1762), Reichsfürst, seit 1744 Fürst zu Fürstenberg",1699,1762
da04bb1d72,Georg Wilhelm,Vestner,1677,1740
921224e674,,"Clemens August (1723-1761), Erzbischof von Köln, Herzog von Bayern, Hochmeister des Deutschen Ritterordens",1700,1761
45446429b7,,"Franziska Christine von Pfalz-Sulzbach (1726-1776), Äbtissin",1696,1776
2a11c91779,Anton,Schäffer,1722,
95ad6cb7b1,,"Friedrich Alexander (1737-1791), 1737-1784 Graf zu Wied-Neuwied, seit 1784 Fürst zu Wied",1706,1791
68d66d23ac,,"Dobicht, Wilhelm",,
f5233f6b46,,"Wilhelmine Karoline (1785-1820), Landgräfin, ab 1803 Kurfürstin von Hessen",1747,1820
6d06e929be,,"Wilhelm IX. (1760-1821), Graf von Hanau, Landgraf von Hessen, als Wilhelm I. 1803-1806, 1813-1821 Kurfürst von Hessen",1743,1821
1fdc8f9307,Charlotte Rebecca,Damiset,1743,
410c56ee85,,"Wilhelm IV. Carl Heinrich Friso (1747-1751), Prinz von Oranien, Fürst zu Nassau",1711,1751
101de808f9,Johann Georg,Holtzhey,1726,1808
d4f0448a85,Martin,Holtzhey,1697,1764
d5673d7462,,"Karl Edzard (1734-1744), Fürst von Ostfriesland",1716,1744
fd7847b93b,Johann Christian,Gittermann,,
b46f6c5462,,"Wilhelm I. Friedrich Ernst (1748-1777), Graf von Schaumburg-Lippe",1724,1779
e144bffeec,,Arnebode,,
8e11d15f6c,,Johannes,,
0a2442f01b,Johann Christian Gottfried,Siegel,,
e6a054463b,,"Viktor Friedrich (1721-1765), Fürst von Anhalt-Bernburg",1700,1765
5fdf49becc,Johann Ernst,Kroll,,
f8b48b3a40,,"Anna Amalia (1756-1775), Herzogin und seit 1759 Regentin von Sachsen-Weimar-Eisenach",1739,1807
353e4022d0,Friedrich,Schäfer,,1776
33c5fd6585,,"Klinghammer, Johann Anton David",,
7e22760ca0,,"Adam Friedrich von Seinsheim (1755-1779), Bischof von Würzburg, Herzog von Franken, ab 1757 Fürstbischof",1708,1779
9d418a56a4,,Nikis,,
0390392e7b,,"Helion von Villeneuve (1319-1346), Großmeister des Johanniterordens",1270,1346
06818ed22b,,"Peter von Aubusson (1476-1503), Großmeister des Johanniterordens",1423,1503
81c910ebae,,"Heinrich II. von Virneburg (1306-1332), Erzbischof von Köln",,1332
94635aeec4,,"Walram von Jülich (1332-1349), Erzbischof von Köln",1304,1349
80a18ae2c0,,"Engelbert (1216-1225), Erzbischof",,1225
1d18adf47b,,"Siegfried von Westerburg (1275-1297), Erzbischof von Köln",,1297
85af107a83,,"Konrad von Hochstaden (1238-1261), Erzbischof von Köln",,1261
a7ff8bd744,,"Richard von Cornwall (1257-1272), König",1209,1272
2c291fb915,,"Adolf von Nassau (1292-1298), König",1255,1298
78868bffb0,,"Albrecht von Österreich (1298-1308), König, ab 1282 als Albrecht I. Herzog von Österreich und Steiermark",1255,1308
773952a4ff,,"Konrad I. (911-918), König",,918
7b13afdc25,,Ari...,,
a0377f34fe,,Kra...,,
189d936efd,,Pa...,,
3f8ae4b1fe,,Damate...,,
03e89acf19,,Aischinas,,
b7563298be,,Philistios,,
b69fb114e8,,Bathyllos,,
252a853612,,Choreios,,
62c9ff25fc,,Choirion,,
fcab12fdfb,,"Erich von Pommern (1396-1439), König von Dänemark, Schweden und Norwegen",1382,1439
cf93a3ee71,,"Christoph von Bayern (1440-1448), König von Dänemark, Schweden und Norwegen",1418,1448
6a44bb38f6,,"Christian I. (1448-1481), König von Dänemark",1426,1481
4da4d16244,,"Johann (Hans) (1481-1513), König von Dänemark",,1513
e67dc8b493,,"Albrecht von Mecklenburg (1364-1412), 1364-1389 König von Schweden, seit 1384 Herzog zu Mecklenburg",1338,1412
578801014d,,"Sten Sture (1471-1497, 1501-1503)",,1503
e6fde5efe5,,"Johann I. Vyffhusen (1343-1373), Bischof von Dorpat",,
7682c087c8,,"Eirik Magnusson (1280-1299), König von Norwegen",1268,1299
6139bbf9b8,,"Henning Scharfenberg (1424-1448), Erzbischof von Riga",,
3bc82dd251,,"Kasimir IV. (1447-1492), König von Polen",1427,1492
0f9aff3360,,"Edward I. (1272-1307), König von England",1239,1307
edeb9453ce,,"Ludwig I. (1342-1382), König von Ungarn",1326,1382
4d3b04439d,,"Maria (1382-1392), Königin von Ungarn",,1395
798b453b6b,,"Johann Hunyadi (1446-1452), Reichsverweser",,1456
d9fa1fc7d3,,Christophorus de Florentia,,
25d6352b53,Antonius,Czathy,,
ee14bf8a39,,"Matthias Corvinus (1458-1490), König von Ungarn",1443,1490
f99aaae670,,"Edward IV. (1461-1470, 1471-1483), König von England",1442,1483
3650ad16fd,,"Heinrich VII. (1485-1509), König von England",1457,1509
cadb7f4a81,,"Karl Robert (1308-1342), König von Ungarn, seit 1301 auch von Kroatien",1288,1342
d367dd10e0,,"Wenzel (1342/1345-1364), Herzog von Liegnitz",,1364
c3bc92e1d9,Petrus,Chimle,,
68bae08b21,,Eudromos,,
4cfc789330,,Diagoras,,
c3f47a9f82,,Syriskos,,
31f6b56100,,Klemytadas,,
e1f7064ffe,,Herakleitos,,
af8a177b13,,Artemidoros (2),,
3a9a6a9631,,Apolla...,,
0ec582845b,,Xanthos,,
bbfb0f95d8,,Delphos,,
8c5a4b09f9,,"Friedrich I. (1415-1440), Markgraf von Brandenburg, Kurfürst, als Friedrich VI. ab 1397 Burggraf von Nürnberg",1371,1440
1ca7c036e1,,"Friedrich II. (1440-1470), Markgraf und Kurfürst von Brandenburg",1413,1471
fd7fdcbfe0,,Vvandeleno/Wandeleno,,
c0d05ecc83,,Dacoaldus,,
602e266f18,,Audolenus,,
8c2a54e998,,Sigimundus,,
0c34c0e94d,,Anglo/Anglus,,
ba485d8c5c,,Bertechramnus,,
ef79e7d40c,,Pecca/Peccane,,
d8d0509778,,"Albrecht II. (1205-1220), Markgraf von Brandenburg",,1220
e9020a64ed,,"Johann I. (1220-1266), Markgraf von Brandenburg",,1266
69d9b607b2,,"Otto III. (1220-1266), Markgraf von Brandenburg",,1266
2a8edcda55,,"Johann Cicero (1486-1499), Markgraf und Kurfürst von Brandenburg",1455,1499
9ff6f254fa,,"Friedrich II. (1428-1464), Kurfürst von Sachsen, Markgraf von Meißen, Landgraf von Thüringen",1412,1464
2925243208,,Heroidas,,
3fc64f401a,,Apollodoros,,
715ed3b3b5,,Herakleios,,
51952caff7,,Launomundus,,
1e60195719,,Moiris,,
7716c55623,,Sadigisilo/Sadigisilus,,
ccea50a324,,Diotimos,,
22d951eec8,,"Hermann I. (1190-1217), Landgraf von Thüringen und Hessen",1155,1217
b30529090d,,Viliomodus,,
d15f00e726,,Iaco,,
016c444515,,Maurinus,,
840d51dfde,,Hildebodus,,
7dec1b5167,,Vivatus,,
4f58fbcf52,,Marcellus,,
5d55aec67e,,Abbo/Abbone,,
03706145ad,,Xeno...,,
07137fac22,,Poly...,,
46e81fd526,,Charo...,,
a283c53bff,,Marcovaldo,,
e7dc9089c3,,Charegisilus,,
b53b617c59,,Ausonius,,
9f7c8c7ebf,,Wulfram/Vlferamno,,
db61675890,,Baudomeris/Baudomerus?,,
7dcc65a27b,,Aegulfus,,
9760ddfc02,,Aonobode,,
1fc07e8f24,,Spectatus,,
b53aa3085e,,"Richard II. (1377-1399), König von England und Herzog von Aquitanien",1367,1400
df2e520b01,,Orivio/Orivius,,
4c27330014,,Berebode/Berebodes,,
e556f01167,,Audolino,,
83fa30eae7,,"Johann III. Joffevry (1352-1354), Bischof von Valence",,1361
01c29b6428,,Mauritius/Mauricio,,
0db8b4fea5,,Theodolenus,,
789de75634,,Savelo,,
57817fcd44,Tobias,Gebhart,,
ed21bc0bbe,Lorenz,Huebmer,,
3391496159,Susanna,Erckerová,,
5892b0d978,Paul,Hofman,,
4c069d45e3,Ferdinand,Leffler,,
e5fce08e58,Georg (Jiri),Kadner,,
25e34889bd,Christoph,Mattighofer,,
76dc990856,,Apollonidos,,
6106a6804e,Hans,Biener,1556,1604
bb0462c138,,Lucius Livineius Regulus (2),,
ed07d52e94,,Tiberius Sempronius Gracchus,,
ed6804f526,,Quintus Salvidienus Rufus,,-40
9b53e6119e,,Lucius Cornelius Balbus (1),,
7dbf96c137,,Bertovaldus,,
22f26a9d75,,Senoaldus,,
b0eebee8de,,Otoneus,,
3c1bd828b5,,Rosolus,,
1d58e5c059,,"Alexander (1489-1514), Graf von Veldenz, Herzog von Pfalz-Zweibrücken",1462,1514
1987d646ea,,Elafius,,
c4c3fb265e,,Leudegisolus,,
f3229a4444,,Gaius Flavius Hemicillus,,
0169ba0e09,Nicolas Antoine,Aury,,
cef0065738,,"Roëttiers, Georges",,
8a54d562f9,Jean,Faubert,,
b478ffc095,Pierre Racine de,Boscherville,,
1ae5f7698c,Jean,Guillot,,
05b924b404,,Gaudelinus,,
03c861d35a,,Marcus Servilius,,
81ecd816f0,,Aroaldus/Arvaldus,,
dac6c10941,,Leodulfos,,
1f1966afbe,,Optatus,,
3b0f86db16,,Droctebadus?,,
43dfcc497a,,Betto,,
9170162389,,Mieszko III. der Alte (1173-1202),,1202
4578cb6240,,Marcus Aquinus,,
0eb1abefb8,,Sparadokos,,
74517210ae,,Lucius Pinarius Scarpus,,
74a3c1f999,Albert,Schweitzer,1875,1965
1efdb4943a,,"Rosenthal, Werner",,
b5ec4016f2,Carl Friedrich,Gauss,1777,1855
4e638527a4,,"Boleslav III. Schiefmund (1102-1138), ab 1107 alleiniger Herzog von Polen",1085,1138
1203b9fe1c,,Metokos (Medokos),,
0e59f02dd1,,Anaxikles,,
0eb76ab8d5,Volker,Beier,1943,
4c0a425681,Joachim,Rieß,1937,
84dbf54e76,,Florus,,
9f3de41d4d,,Domnitto (Dominus),,
d38fe1a248,,Rignoald,,
50b800bc7f,,Baudomeres,,
a82cdd393b,,Austadius,,
92961b37c1,,Radoaldo,,
f272a1505f,,Ragnulfus,,
2b9b96818c,,Gratus,,
bebb41dd1a,,Landoaldus,,
8f2013a9be,,Bobo/Bobone,,
5b39097398,,Vvalfechramno/Walfechramno,,
647f8ab1f0,,Audoaldo/Audoaldus,,
05f0ac8fdc,,Fati/Fanti,,
a2ec284269,,Ansoaldus,,
8d9df3c3fc,,Chuldericus,,
b1134ea75b,,Dodo,,
a030afbf9e,,"Philipp von Schwaben (1198-1208), König",1177,1208
4bfae3eb9b,,Giseleno,,
743edd3a95,,Bertoaldus,,
44ae7a0c01,,Bertacharius,,
84a1ae0370,,Theudomaro,,
255b59ecce,,Vinulfus,,
81ecc73c7d,,Garoaldo/Garoaldus,,
47639b1a89,,Agilino,,
20faffbdf6,,Akrosas/Akrosandros,,
3eb45e8baf,,Eumenes II.,-221,-158
ae26641aee,,Polyxenos (2),,
befa2eeb1d,,Gaius Antistius Vetus,,
adaea783f2,,"Kawad I. (488-496, 499-531)",,
b0f001de65,,"ʿUmar ibn ʿAbd al-ʿAzīz (99-101 AH/717-720), Kalif",,720
2dc3dffdfe,,Gaius Antius Aulus Iulius Quadratus,,
65fdf2f774,,Quintus Rustius,,
b0cbe3edec,,Cossus Cornelius Lentulus,,
74de953873,,Lucius Cornelius Lentulus (2),,
af5c5b3fa7,,Lucius Caninius Gallus,,
f336d5068a,,Badu/Badus,,
08d9fb1531,,Grimoaldus,,
728cc2b2e9,,Charinos,,
6460c20b7d,,Chagnomiris,,
2d9409e420,,Landegisilus,,
bcd0789dae,,Gandolioni,,
298ec1a747,,Menachem,,
e8306de22f,,Rigoaldus,,
50a5162205,,Gnaeus Calpurnius Gnaei filius Piso (2),,
cc6adc97d7,,Gaius Cassius Celer,,
bd482d7616,Andreas,Alnpeck,,
d5043bb911,,Gaius Plotius Rufus,,
ae04e09916,,Titus Quinctius Crispinus Sulpicianus,,
869e8cf252,,Tiberius Sempronius Graccus,,
31ffa3034e,,Graecinus,,
30f558b141,,Milesius,,
dd8a67d5cd,,Sura,,
9efe296c3f,,Bertelando,,
6612899c65,,Abolino/Abolinus,,
62ff048204,,Charecaucius,,
a284cccfcb,,Dedo,,
a1ad67bcf7,,Kanites,,
4e3ca6ae06,,Kersobleptes,,
4be4fb192e,,Pankrates (Pagkrates),,
f8bbd3cef3,,Diodoros (4),,
f9acbdeb7a,,Gaius Marcius Censorinus Lucii Filius,,
af66a75787,Karl,Marx,1818,1883
1de6723f25,,Ketriporis,,
f877f51064,,Proviturus,,
e5ced27653,,Sicchramno/Sicchramnus,,
84f6f3b29e,,Leodoaldo,,
269ff3d100,,Leudulfus,,
d3ebc4b35a,,Philon,,
bef6af09c9,,Tryphonas,,
f1b2e9d741,,Eisas/Heisas,,
65058159d8,,Aristeas,,
27a8927bb2,,Marcus Vettius Bolanus,,
db6ad655ea,,Zopyros,,
3e12f3fe93,,Menestratos,,
4ce5cb5b0c,,Leo IV. (775-780),750,780
8dc843e017,Evelyn,Hartnick,1931,
53e1a1c444,Max,Planck,1858,1947
6d4e073be9,,Edulfus,,
1402e36e13,,"Autophradates/Vadfradad II. (um 140 v. Chr.), subparthischer König in Persis",,
0bd262ecf4,,Sextus Nonius Quinctilianus,,
e3d45b8715,,Leobolenus,,
ea3926e641,,Mil...,,
c73a31c045,,"Urchan-Beg (um 1333), Emir von Mentesche",,
220912cab1,,"Omar-Beg (1341-1348), Emir von Aidin",1309,1348
f316c5061e,,"Thomas di Campofregoso (1415-1421, 1426-1437, 1437-1442), Doge von Genua",1375,1453
81f28b22c0,,"Filippo Maria Visconti (1412-1447), Herzog von Mailand",1392,1447
d61e9496e7,,Dorinus Gattilusio (1428-1455),1395,1455
4f4f3b4f84,,Chlodwig II. (639-657),,657
459fe80eb0,,Menandros Moschos,,
adf2bf0510,,Noumenios (3),,
c668d84c87,,Demosthenes Hegiou,,
f347a75702,,Titus Flavius Eukleides,,
2d92657742,,Lousios Attalos,,
b33bb25b65,,Marcus Aurelius Eutyches,,
bbff61cf39,,Volusus Valerius Messalla,,
3a3bda24d1,,Laodike IV.,,
6755969b8a,,Maurentius,,
e717d33884,,Alexandros I. Balas,,-145
9635413e5f,,Demetrios II. Theos Nikator Philadelphos,-160,-125
fec60a8433,,Antiochos IX.,,-96
2ff3042b41,,"Constanze von Aragón (1199-1222), bis 1204 Königin von Ungarn, seit 1212 deutsche Königin",,1222
2353db58af,,Zenodoros von Chalkis,,
04c30fa299,,Ptolemaios von Chalkis,,
e9d5ea112d,,"Bretislav I. (1034-1055), Herzog von Böhmen und Mähren",,1055
9d3f9ae70a,,Domigisilo/Domigisilus,,
cb7289f523,,Eodulfus,,
eb0d07a5f6,,Teudulfo/Teudulfus,,
ea0b03411f,,Godobrandus,,
f31a92db71,,Amadokos II.,,
7dfd2f415e,,Kleanax,,
3086a10d79,,Martinus (2),,
c884f6767f,,Vincemalus,,
a529847d3b,,Unicter/Vnicter,,
3a02474027,,Naudeciselo/Naudegiselo,,
de656c489d,,Baldus,,
1bde0a09a0,,-valdo/-valdus,,
b8fadde327,,Dunbertus,,
9bcc8da6cb,,Archepolis,,
bb60dd6244,,Ursino/Ursinus,,
2d5cc7fa64,,Puccolino/Puccolinus,,
616e66b639,,Bert- / -bert,,
251342dbd9,,Audonodus,,
e6e8c8484e,,Godo-,,
512e23c8b7,,Iludramnom,,
e01e929c56,,Kersibaulos,,
fe2e157be1,,Kavaros,,
7a8e622614,,Fridri/Fridricus,,
7e63d7ae65,,Silius,,
dd5ec8079f,,Lucius Aelius Lamia,,
ee4925cde3,,Annius,,
a23675f454,,Magnoberto/Magnobertus?,,
47fb5d201f,,Ansedert,,
4d8c28c63c,,Antenor,,
302b601d3d,,Apronius,,
6c9739a3f5,,Messalla,,
1754a3190d,,Sulpicius Galus,,
017af430b6,,Sisenna,,
805bb52ace,,Tiridates I.,,
c5638ecd50,,Skostokos,,
a0790b8389,,"Gebhard VI. (1240-1297), Herr zu Querfurt",,
b4be152994,,Gaius Naevius Capella,,
4536bb597e,,Gaius Rubellius Blandus,,
aa054195e1,,Lucius Valerius Catullus,,
f355ba076f,,Lucius Servius Rufus,,
21022df701,Hans,Walter,,1596
754509c436,,Chindaswinth (642-653),,653
31368d7341,,"Albrecht V. (1424-1475), Herzog von Anhalt",,
80dd3b6d6e,,Teres III.,,
e277b76e97,,Kotys I.,,
b7d5cea1ad,,Vinivio/Vinivius?,,
8603c590f3,,Adalberto/Adalbertus,,
9f34d2eea7,,Hebryzelmis,,
4264ef8825,,Babo/Babone,,
ad5e9d2484,,"Waifar (745-768), Herzog von Aquitanien",,768
3fdc106e05,,Arigius,,
97e7bbc0bf,,Adobertus,,
7351a45803,,Teodenus,,
93b6e823cf,,Sapaudus,,
674569f19a,,"Boleslav II. (967-999), Herzog von Böhmen",,999
76cb1dfc4c,,Seuthes III.,,-295
d0f8526f77,,Kotys III.,,
a1668b095a,,Edo Wimken II. (1468-1511),1454,1511
2023fbd9ca,,"Edzard I. (1491-1528), Graf",1462,1528
8395108f4c,,"Philipp von Weinsberg (1457-1503), Pfandinhaber der Reichsmünzstätte",,
91ea86acfc,,"Wolfgang I. (1519-1522), Graf von Öttingen",1455,1522
d8530e1f9f,,"Joachim (1477-1520), Graf von Öttingen-Flochberg",1470,1520
7332b237c1,,Laurentius,,
4549bbefd2,,"Johann von Hoya (1394-1424), bis 1399 Bischof von Paderborn, ab 1399 als Johann III. Bischof von Hildesheim",1355,1424
5f5fb9d40b,,Maretimus/Maretumus,,
063518989d,,Orodes III. (4-6 n. Chr.),,
de045551d2,,Maximinus,,
2a89a333f1,,"Innocenz XII. (1691-1700), Papst",1615,1700
727db895ba,,Parme... (2),,
b1b98c842c,,Genokles,,
88ea01748e,,Euarchidas,,
dd81278490,,"Ludwig I. (1413-1458), Landgraf von Hessen",,
4b1ea989f1,,Domnechillo/Domnechillus,,
9b36e3facd,,"Ludwig II. (1458-1471), Landgraf von Hessen",,
7dcafa383b,,"Wilhelm I. (1483-1493), Landgraf von Hessen",1466,1515
618634e66f,,"Hermann II. der Gelehrte (1376-1413), Landgraf von Hessen",1341,1413
91f593581e,,"Heinrich der Stolze (1137-1139), Herzog von Sachsen",,1139
2affda6ff4,,Pythodoris,,
7489f9722c,,Rhoimetalkes II.,,
d28cf5236f,,Kotys IV.,,
f303d59a5a,,Bonulfus,,
1469132cc1,,"Kotys (um 48 v. Chr.), König der Sapäer",,
79071242a5,,Rhaeskuporis I.,,
e92861ade3,,Protadius,,
ccf0ec06a7,,Rhoimetalkes III.,,46
05297c7a2c,,Vologases I. (51-79 n. Chr.),,79
e96b26ae6e,Peter,Buschen,,
3f3a5df624,Christoph,Draubel,,
07858e9a4c,,"Simon VI. (1563-1613), Graf zu Lippe",1554,1613
363c2455b6,,"Simon Heinrich von Lippe-Detmold (1665-1697), Graf von Lippe",1649,1697
87320dc90a,,"Simon Heinrich Adolf von Lippe-Detmold (1718-1734), Graf von Lippe",1694,1734
98c316c523,Ludolf Heinrich,Lüders,,
1ed5fbf7f7,,"Heinrich I. (1190-vor 1214), Graf von Waldeck-Schwalenberg",,1214
d7f7691ee8,,Marcus Minatius Sabinus,,
2a363f9c8c,,"Volkwin IV. (1214-1248), Graf von Schwalenberg",,
5d27b1da4a,,Astomedon,,
904e71c555,,Alexandros von Pherai,,-358
d17111bae0,,"Wigbold (1297-1304), Erzbischof von Köln",,1304
56388adf6e,,"Widekind VI. (1238-1264), Graf von Schwalenberg",,
b36de0b4d4,Bernd Heinrich Wilhelm von,Kleist,1777,1811
17a203115a,Bartolomé,Salinas,,
f417df3e55,,Bergaios,,
5e1358466c,,Pharzoios,,
a1661e6552,,Gaius Papirius Carbo,,
e93ecafbb8,,Audolefo,,
d9d5df6607,Antonio,Ergueta,,
1f23c0a0d0,,"Paris Graf Lodron (1619-1653), Erzbischof von Salzburg",1586,1653
a7a57f514e,,"Wolfgang Theoderich von Raitenau-Langenstein (1587-1612), Erzbischof von Salzburg",1559,1617
bf95e6cf1a,,Xenon,,
115b97301e,,Pythonikos,,
a451ce963e,,Pharsalos,,
ead4a2ce2b,,"Gregor IV. (827-844), Papst",,844
93ffb5a7ad,,Saratokos,,
b94a7de34c,,Zoilos (2),,
36b438b224,,Athenopolis,,
c3f4759fc3,,Anaxilas,,
b1b0f5fa60,,Phile...,,
20517bc89b,,Bias,-590,-530
e2bea6f084,,Akrisios,,
6e155318e8,,Apol...,,
1d54ae5ee3,,Lysagoras (2),,
26f52f8700,,"Dietmar II. (1025-1041), Erzbischof von Salzburg",,1041
31e0536e75,Jakob,Fugger,1459,1525
64ad66ad18,,Sariakos,,
830ab6dcdb,,Maraios,,
89157e07d4,Christoph,Dietherr,,
83b38370f8,,Dio... (2),,
47772c1992,,Marcus Aurelius Tertius,,
c131e795e4,,Titus Pomponius,,
3ba5dc512c,,Gaius Iulius,,
b3539fcc14,,"Leopold Wilhelm von Österreich (1625/32-1662), Erzherzog, Fürstabt seit 1626",1614,1662
58f5b1da1d,,"Sigismund Franz (1662-1665), Erzherzog",1630,1665
c977336f43,,Molpagores,,
b34f9ca153,Kaspar Gottlieb,Lauffer,1674,1745
b32199aa44,Georg,Füge,,
b2119a9cdf,,"Lothar von Supplingenburg (1106-1125), Herzog von Sachsen",1075,1137
acb991d914,Christian,Schirmer,1679,
1932a8dff3,,"Pribislav-Heinrich (gest. 1150), Fürst der Heveller",1075,1150
0cb4b97a71,,Petrissa,,
2294f90dae,,"Otto II. (1184-1205), Markgraf von Brandenburg",,1205
6ca6bc32ce,,Kal...,,
537c10af39,,Xe...,,
7ad28b3f5f,Anton,Coburger,,
e8bc78ef1a,Andreas,Zehenntner,,
e961017aa4,Hans,Zehenntner,,
4919a5afd6,,Diophanes,,
45f54e540f,,Lucius Domitius Ahenobarbus,,-48
af5a6a06fb,,Gnaeus Domitius L. f. Ahenobarbus,,
fed2472997,,Publius Ventidius Bassus,,
5ead35e6e2,,Lucius Munatius Plancus,,
cda53b6fcf,Johann Christoph,Seehle,,
55ca6e196b,,Philas,,
17104c077d,,Polykrates (2),,
755d9addea,,Dionysas,,
123ff3b190,Bettina,Klink-von Woyski,,
2cef289878,Wilfried,Klink,,
0434b73542,,Herakl...,,
d2c8517017,,Gelon,,
c7f205e9e2,,Herma...,,
e06c3f8fad,,Hippokrates,,
74455925de,,Kallias (2),,
72985ee8c0,,"Balthasar (1381-1406), Landgraf von Thüringen",1336,1406
7239b915b9,,"Friedrich III. (1349-1381), Markgraf von Meißen und Landgraf von Thüringen",1332,1381
23bab70a07,,"Wilhelm II. (1360-1408), Graf, seit 1380 als Wilhelm I. Herzog von Berg",1348,1408
9b991210a2,,"Wilhelm II. (1367-1376), Graf von Isenburg-Wied",,
ee2a903e25,,"Hermann II. (ca. 1364-1395), Herr zu Wildenberg",,
4133fdd4c6,,"Johann (1347-1368), Graf von Kleve",,1368
5256a7a170,,"Konrad II. (1342-1401/1368-1386), Graf von Oldenburg",,1401
6867c3fbc1,,"Hedwig von Sachsen (1458-1511), Äbtissin von Quedlinburg",1445,1511
3a65c5f4cb,,"Friedrich IV. (1381-1428), Markgraf von Meißen und Landgraf von Thüringen, seit 1423 Kurfürst Friedrich I. von Sachsen",1370,1428
5666fe3e75,,"Wilhelm III. (1445-1482), Herzog von Sachsen und Landgraf von Thüringen",,1482
22ab93405c,,"Wilhelm IV. (1480-1559), Graf von Henneberg",1478,1559
66c09418b4,,Eumedes (Eomedes),,
71db07860d,,Chaire...,,
5885d18528,,"Adolf I. (1214-1270), Graf von Waldeck",,1270
2c8663162d,,Philiskos,,
8df03ff648,,Gnaeus Pompeius (der Jüngere),,-45
5143cc231d,Carl,Zeiss,1816,1888
e165019611,Ulrich von,Hutten,1488,1523
0e8d3f9f57,Ernst,Barlach,1870,1938
5c074891f1,Bernd,Göbel,1942,
2b858d7c29,Günter,Gnauck,,
9de53c62a6,Thomas,Müntzer,1489,1525
ab584d4fdf,Carl von,Ossietzky,1889,1938
7cd406cd4c,Wilfried,Statt,,
f7543494b7,Andreas,Schlüter,1659,1714
3791e72071,,Lucius Gellius,,
bf04253523,,Lucius Antonius Pietas,,
8b998da3f4,,Marcus Cocceius Nerva,,
b8bced8bcf,,Marcus Antonius iunior,-47,-30
a04b7713d6,,Lucius Calpurnius Bibulus,,
ec47c5e153,,Antiochos I. von Kommagene,,
dd0a55cb48,,Mithradates II. von Kommagene,,
d1cd0c7369,,Lucius Sempronius Atratinus,-73,7
c8a2e23fdc,,Marcus Oppius Capito,,
76e2950d2a,,Marcus Iunius Silanus,,
c148c8d0c5,,Iulia Drusilla,16,38
82bc7ea3e4,,Iulia Livilla,17,42
e66d2f21b6,Hans,Stipel,,
6a33723f19,Christian,Naruszewicz,,
1b0296934d,,"Stephan Báthory (1576-1586), König von Polen und Großherzog von Litauen",1533,1586
3f86f5e8b0,G. B.,Ravaschiero,,
a77060461f,,"Patraos (ca. 335-315 v. Chr.), König von Paeonien",,
6c70607f54,,"Audoleon (ca. 315-285 v. Chr.), König von Paeonien",,
9278b4e1b6,,"Konrad II. von Weinsberg (1390-1396), Erzbischof von Mainz",1340,1396
8b4192cbab,,"Jaroslav der Weise (1019-1054), Fürst von Kiew",,1054
a4e3ff3296,,"Johann II. Sigismund (1540-1571), König von Ungarn, seit 1570 Fürst von Siebenbürgen",1540,1571
501e23eb7c,,"Joachim (1536-1562), Herzog von Münsterberg, 1536-1542 auch Herzog von Oels, 1545-1560 als Joachim II. Bischof von Brandenburg",1503,1562
9ab6e3394f,,"Karl II. (1565-1617), Herzog von Oels",1545,1617
916141d382,,"Heinrich III. (1548-1587), Herzog von Münsterberg",,1587
b04b79c040,,"Karl I. (1498-1536), Herzog von Münsterberg und Oels",1476,1536
d15f91268d,,"Johann (1536-1565), Herzog von Münsterberg, seit 1542 auch Herzog von Oels",1509,1565
e37a612066,,"Jacob von Salza (1520-1539), Fürst von Neiße, Bischof von Breslau",1481,1539
94e6cc40b2,,"Balthasar von Promnitz (1539-1562), Fürst zu Neiße, Bischof von Breslau",1488,1562
de55eb798c,,"Martin von Gerstmann (1574-1585), Fürst zu Neiße, Bischof von Breslau",1527,1585
18ec855b83,,"Johann von Pernstein (1537-1548), Graf von Glatz",1487,1548
7a9c936bbb,,"Konrad von Krosigk (1202-1208), Bischof von Halberstadt",,1225
3cb668acea,,"Hartbert (1199-1216), Bischof von Hildesheim",,1216
aa0fe09041,,"Adolf III. (1189-1201), Graf von Schauenburg",1160,1225
d6846192b5,,"Ludwig von Hessen (1310-1357), Bischof von Münster",,1357
077faa218c,,Aelius Pontikos (2),,
3daf28c8cf,,Epam...,,
c0d0528cdb,,Hegesi...,,
0423a69173,,Thrasyb...,,
df5c5f1b11,,Iason (2),,
95554c0680,,Lakon (2),,
5fb6efd58f,,Pole...,,
