id,title,date_earliest,date_latest,thumb_vs,production_country,production_region,production_minting_place,x,y,width,height
00209,Seleukiden: Kleopatra Thea und Antiochos VIII.,-125,-121,http://ww2.smb.museum/mk_edit/images/n0/215/vs_thumb.jpg,Israel,Phönizien,Ake-Akkon,884,120,40,40
00210,Seleukiden: Antiochos XI. und Philippos I. Philadelphos,-115,-92,http://ww2.smb.museum/mk_edit/images/n0/217/vs_thumb.jpg,Türkei,Kilikien,Tarsos?,924,120,36,40
00211,Syrakus: Hieron II.,-306,-215,http://ww2.smb.museum/mk_edit/images/n0/218/vs_thumb.jpg,Italien,Sizilien,Syrakus,960,120,39,40
00212,Syrakus: Hieronymos,-215,-214,http://ww2.smb.museum/mk_edit/images/n0/219/vs_thumb.jpg,Italien,Sizilien,Syrakus,999,120,38,40
00214,Achulla,-63,14,http://ww2.smb.museum/mk_edit/images/n0/221/vs_thumb.jpg,Tunesien,Byzacene,Achulla,1037,120,41,40
00215,Antiochia am Orontes,-47,9,http://ww2.smb.museum/mk_edit/images/n0/222/vs_thumb.jpg,Türkei,Syria,Antiochia (Antakya),1078,120,45,40
00217,Sparta: Kleomenes III.,-254,-219,http://ww2.smb.museum/mk_edit/images/n0/224/vs_thumb.jpg,Griechenland,Lakonien,Sparta,1123,120,41,40
00218,Bithynien: Prusias I.,-229,-182,http://ww2.smb.museum/mk_edit/images/n0/225/vs_thumb.jpg,Türkei,Bithynien,,1164,120,44,40
00219,Pontos: Mithradates IV.,-160,-151,http://ww2.smb.museum/mk_edit/images/n0/226/vs_thumb.jpg,Türkei,Pontos,,1208,120,42,40
00220,Kappadokien: Orophernes,-159,-157,http://ww2.smb.museum/mk_edit/images/n0/227/vs_thumb.jpg,Türkei,Ionien,Priene?,1250,120,40,40
00221,Parther: Mithradates I.,-171,-132,http://ww2.smb.museum/mk_edit/images/n0/228/vs_thumb.jpg,Irak,Babylonien,Seleukia am Tigris,1290,120,41,40
00222,Baktrien: Agathokles,-190,-180,http://ww2.smb.museum/mk_edit/images/n0/231/vs_thumb.jpg,Afghanistan,Baktrien,,1331,120,39,40
00223,Baktrien: Eukratides I.,-170,-145,http://ww2.smb.museum/mk_edit/images/n0/232/vs_thumb.jpg,Afghanistan,Baktrien,,1370,120,43,40
00224,Baktrien: Eukratides I.,-170,-145,http://ww2.smb.museum/mk_edit/images/n0/233/vs_thumb.jpg,Afghanistan,Baktrien,,1413,120,40,40
00225,Baktrien: Menandros I.,-155,-130,http://ww2.smb.museum/mk_edit/images/n0/234/vs_thumb.jpg,Afghanistan,Baktrien,,1453,120,42,40
00226,Indoskythen: Azilises I.,-51,-35,http://ww2.smb.museum/mk_edit/images/n0/235/vs_thumb.jpg,Pakistan,Kaschmir,Hazara,1495,120,39,40
00227,Thraker: Mostis,-130,-100,http://ww2.smb.museum/mk_edit/images/n0/236/vs_thumb.jpg,Bulgarien,Thrakien,,1534,120,38,40
00228,Illyrien: Ballaios,-167,-135,http://ww2.smb.museum/mk_edit/images/n0/237/vs_thumb.jpg,,Illyrien,,1572,120,39,40
00229,Bosporos: Pharnakes II.,-53,-47,http://ww2.smb.museum/mk_edit/images/n0/238/vs_thumb.jpg,Ukraine,Bosporos,,1611,120,41,40
00230,"Aiax, Toparch in Kilikien",13,15,http://ww2.smb.museum/mk_edit/images/n0/239/vs_thumb.jpg,Türkei,Kilikien,Olba,1652,120,40,40
00231,Kappadokien: Artaxias,18,19,http://ww2.smb.museum/mk_edit/images/n0/242/vs_thumb.jpg,Türkei,Kappadokien,Caesarea (Kayseri),1692,120,42,40
00232,Kommagene: Antiochos IV.,38,72,http://ww2.smb.museum/mk_edit/images/n0/243/vs_thumb.jpg,Türkei,Kommagene,,1734,120,43,40
00233,Röm. Republik: M. Lollius Palikanus,-45,-45,http://ww2.smb.museum/mk_edit/images/n0/244/vs_thumb.jpg,Italien,Italia,Rom,1777,120,42,40
00234,Röm. Republik: C. Iulius Caesar und M. Mettius,-100,-44,http://ww2.smb.museum/mk_edit/images/n0/245/vs_thumb.jpg,Italien,Italia,Rom,1819,120,38,40
00235,Röm. Republik: C. Antonius,-43,-43,http://ww2.smb.museum/mk_edit/images/n0/246/vs_thumb.jpg,Griechenland,Makedonien,,1857,120,41,40
00236,Röm. Republik: L. Cestius und C. Norbanus,-43,-43,http://ww2.smb.museum/mk_edit/images/n0/247/vs_thumb.jpg,Italien,Italia,Rom,1898,120,40,40
00237,Röm. Republik: L. Mussidius Longus,-42,-42,http://ww2.smb.museum/mk_edit/images/n0/248/vs_thumb.jpg,Italien,Italia,Rom,1938,120,41,40
00238,Röm. Republik: L. Mussidius Longus,-42,-42,http://ww2.smb.museum/mk_edit/images/n0/249/vs_thumb.jpg,Italien,Italia,Rom,1979,120,40,40
00239,Röm. Republik: Sex. Pompeius Magnus,-106,-48,http://ww2.smb.museum/mk_edit/images/n0/250/vs_thumb.jpg,Italien,Sizilien,,0,160,39,40
00240,Röm. Republik: C. Numonius Vaala,-41,-41,http://ww2.smb.museum/mk_edit/images/n0/251/vs_thumb.jpg,Italien,Italia,Rom,39,160,40,40
00241,Röm. Republik: C. Numonius Vaala,-41,-41,http://ww2.smb.museum/mk_edit/images/n0/252/vs_thumb.jpg,Italien,Italia,Rom,79,160,43,40
00242,"Röm. Republik: M. Barbatius Pollio, M. Antonius und C. Iulius Caesar (Octavianus)",-83,-30,http://ww2.smb.museum/mk_edit/images/n0/253/vs_thumb.jpg,Türkei,Kleinasien,,122,160,40,40
00243,"Röm. Republik: M. Barbatius Pollio, M. Antonius und C. Iulius Caesar (Octavianus)",-83,-30,http://ww2.smb.museum/mk_edit/images/n0/254/vs_thumb.jpg,Türkei,Kleinasien,,162,160,37,40
00244,Augustus,-63,14,http://ww2.smb.museum/mk_edit/images/n0/255/vs_thumb.jpg,Frankreich,Gallia,Lyon,199,160,40,40
00245,Augustus,-63,14,http://ww2.smb.museum/mk_edit/images/n0/256/vs_thumb.jpg,Frankreich,Gallia,Lyon,239,160,42,40
00246,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n0/257/vs_thumb.jpg,Italien,Italia,Rom,281,160,41,40
00247,Elis,-360,-340,http://ww2.smb.museum/mk_edit/images/n0/258/vs_thumb.jpg,Griechenland,Elis,Elis,322,160,40,40
00248,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n0/259/vs_thumb.jpg,Frankreich,Gallia,Lyon,362,160,41,40
00249,Domitianus,51,96,http://ww2.smb.museum/mk_edit/images/n0/260/vs_thumb.jpg,Italien,Italia,Rom,403,160,38,40
00250,Domitianus,51,96,http://ww2.smb.museum/mk_edit/images/n0/261/vs_thumb.jpg,Italien,Italia,Rom,441,160,39,40
00251,Nerva,30,98,http://ww2.smb.museum/mk_edit/images/n0/262/vs_thumb.jpg,Italien,Italia,Rom,480,160,38,40
00252,Nerva,30,98,http://ww2.smb.museum/mk_edit/images/n0/263/vs_thumb.jpg,Italien,Italia,Rom,518,160,40,40
00253,Traianus,53,117,http://ww2.smb.museum/mk_edit/images/n0/264/vs_thumb.jpg,Italien,Italia,Rom,558,160,40,40
00254,Traianus,53,117,http://ww2.smb.museum/mk_edit/images/n0/265/vs_thumb.jpg,Italien,Italia,Rom,598,160,40,40
00255,Diva Marciana,53,112,http://ww2.smb.museum/mk_edit/images/n0/266/vs_thumb.jpg,Italien,Italia,Rom,638,160,40,40
00256,Diva Matidia,76,138,http://ww2.smb.museum/mk_edit/images/n0/267/vs_thumb.jpg,Italien,Italia,Rom,678,160,41,40
00257,Hadrianus,76,138,http://ww2.smb.museum/mk_edit/images/n0/268/vs_thumb.jpg,Italien,Italia,Rom,719,160,41,40
00258,Hadrianus,76,138,http://ww2.smb.museum/mk_edit/images/n0/269/vs_thumb.jpg,Italien,Italia,Rom,760,160,40,40
00259,Antoninus Pius,86,161,http://ww2.smb.museum/mk_edit/images/n0/270/vs_thumb.jpg,Italien,Italia,Rom,800,160,40,40
00260,Antoninus Pius,86,161,http://ww2.smb.museum/mk_edit/images/n0/271/vs_thumb.jpg,Italien,Italia,Rom,840,160,40,40
00261,Diva Faustina (Maior),86,161,http://ww2.smb.museum/mk_edit/images/n0/272/vs_thumb.jpg,Italien,Italia,Rom,880,160,43,40
00262,Diva Faustina (Maior),86,161,http://ww2.smb.museum/mk_edit/images/n0/273/vs_thumb.jpg,Italien,Italia,Rom,923,160,39,40
00263,Antoninus Pius,86,161,http://ww2.smb.museum/mk_edit/images/n0/274/vs_thumb.jpg,Italien,Italia,Rom,962,160,38,40
00264,Marcus Aurelius,121,180,http://ww2.smb.museum/mk_edit/images/n0/275/vs_thumb.jpg,Italien,Italia,Rom,1000,160,39,40
00265,Marcus Aurelius,121,180,http://ww2.smb.museum/mk_edit/images/n0/276/vs_thumb.jpg,Italien,Italia,Rom,1039,160,40,40
00266,Marcus Aurelius,121,180,http://ww2.smb.museum/mk_edit/images/n0/277/vs_thumb.jpg,Italien,Italia,Rom,1079,160,39,40
00267,Commodus,161,192,http://ww2.smb.museum/mk_edit/images/n0/278/vs_thumb.jpg,Italien,Italia,Rom,1118,160,39,40
00268,Commodus,161,192,http://ww2.smb.museum/mk_edit/images/n0/279/vs_thumb.jpg,Italien,Italia,Rom,1157,160,39,40
00269,Septimius Severus,146,211,http://ww2.smb.museum/mk_edit/images/n0/280/vs_thumb.jpg,Italien,Italia,Rom,1196,160,39,40
00270,Septimius Severus,146,211,http://ww2.smb.museum/mk_edit/images/n0/281/vs_thumb.jpg,Italien,Italia,Rom,1235,160,41,40
00271,Iulia Domna,170,217,http://ww2.smb.museum/mk_edit/images/n0/240/vs_thumb.jpg,Italien,Italia,Rom,1276,160,40,40
00272,Iulia Domna,170,217,http://ww2.smb.museum/mk_edit/images/n0/282/vs_thumb.jpg,Italien,Italia,Rom,1316,160,41,40
00273,Macrinus,164,218,http://ww2.smb.museum/mk_edit/images/n0/283/vs_thumb.jpg,Italien,Italia,Rom,1357,160,41,40
00274,Macrinus,164,218,http://ww2.smb.museum/mk_edit/images/n0/284/vs_thumb.jpg,Italien,Italia,Rom,1398,160,39,40
00275,Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n0/285/vs_thumb.jpg,Italien,Italia,Rom,1437,160,38,40
00276,Elagabalus,203,222,http://ww2.smb.museum/mk_edit/images/n0/286/vs_thumb.jpg,Italien,Italia,Rom,1475,160,41,40
00278,Iulia Mamaea,208,235,http://ww2.smb.museum/mk_edit/images/n0/288/vs_thumb.jpg,Italien,Italia,Rom,1516,160,42,40
00279,Iulia Mamaea,208,235,http://ww2.smb.museum/mk_edit/images/n0/289/vs_thumb.jpg,Italien,Italia,Rom,1558,160,38,40
00280,Maximinus Thrax,172,238,http://ww2.smb.museum/mk_edit/images/n0/290/vs_thumb.jpg,Italien,Italia,Rom,1596,160,40,40
00281,Maximinus Thrax,172,238,http://ww2.smb.museum/mk_edit/images/n0/291/vs_thumb.jpg,Italien,Italia,Rom,1636,160,40,40
00282,Gordianus III.,225,244,http://ww2.smb.museum/mk_edit/images/n0/292/vs_thumb.jpg,Italien,Italia,Rom,1676,160,41,40
00283,Gordianus III.,225,244,http://ww2.smb.museum/mk_edit/images/n0/293/vs_thumb.jpg,Italien,Italia,Rom,1717,160,41,40
00284,Traianus Decius,190,251,http://ww2.smb.museum/mk_edit/images/n0/294/vs_thumb.jpg,Italien,Italia,Rom,1758,160,39,40
00285,Traianus Decius,190,251,http://ww2.smb.museum/mk_edit/images/n0/295/vs_thumb.jpg,Italien,Italia,Rom,1797,160,41,40
00286,Gallienus,213,268,http://ww2.smb.museum/mk_edit/images/n0/296/vs_thumb.jpg,Italien,Italia,Rom,1838,160,40,40
00287,Gallienus,213,268,http://ww2.smb.museum/mk_edit/images/n0/297/vs_thumb.jpg,Italien,Italia,Rom,1878,160,38,40
00294,Constantinus I.,316,337,http://ww2.smb.museum/mk_edit/images/n0/303/vs_thumb.jpg,Italien,Italia,Ticinum-Pavia,1916,160,40,40
00295,Spotttaler auf das Augsburger Interim,1549,1549,http://ww2.smb.museum/mk_edit/images/n0/304/vs_thumb.jpg,Deutschland,Ostfriesland,Jever,1956,160,40,40
00296,Constantinus I.,320,337,http://ww2.smb.museum/mk_edit/images/n0/305/vs_thumb.jpg,Großbritannien,Britannien,London,0,200,38,40
00297,Constantinus I.,318,337,http://ww2.smb.museum/mk_edit/images/n0/306/vs_thumb.jpg,Italien,Italia,Ticinum-Pavia,38,200,41,40
00298,Constantinus I.,319,337,http://ww2.smb.museum/mk_edit/images/n0/307/vs_thumb.jpg,Kroatien,Pannonien,Siscia (Sisak),79,200,43,40
00299,Constantinus II.,317,340,http://ww2.smb.museum/mk_edit/images/n0/308/vs_thumb.jpg,Griechenland,Makedonien,Thessaloniki,122,200,41,40
00300,Constantinus I.,327,337,http://ww2.smb.museum/mk_edit/images/n0/310/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul),163,200,42,40
00301,Constantinus I.,334,337,http://ww2.smb.museum/mk_edit/images/n0/311/vs_thumb.jpg,Italien,Italia,Aquileia,205,200,39,40
00302,Constantinus II.,317,340,http://ww2.smb.museum/mk_edit/images/n0/312/vs_thumb.jpg,Kroatien,Pannonien,Siscia (Sisak),244,200,38,40
00303,Constans,320,350,http://ww2.smb.museum/mk_edit/images/n0/313/vs_thumb.jpg,Italien,Italia,Aquileia,282,200,40,40
00304,Constantius II.,317,361,http://ww2.smb.museum/mk_edit/images/n0/315/vs_thumb.jpg,Italien,Italia,Rom,322,200,42,40
00305,Magnentius,301,353,http://ww2.smb.museum/mk_edit/images/n0/316/vs_thumb.jpg,Deutschland,Gallia,Trier,364,200,40,40
00306,Constantius II.,317,361,http://ww2.smb.museum/mk_edit/images/n0/317/vs_thumb.jpg,Deutschland,Gallia,Trier,404,200,39,40
00307,Vetranio,350,356,http://ww2.smb.museum/mk_edit/images/n0/318/vs_thumb.jpg,Kroatien,Pannonien,Siscia (Sisak),443,200,40,40
00308,Vetranio,350,356,http://ww2.smb.museum/mk_edit/images/n0/319/vs_thumb.jpg,Kroatien,Pannonien,Siscia (Sisak),483,200,39,40
00309,Valentinianus I.,321,375,http://ww2.smb.museum/mk_edit/images/n0/320/vs_thumb.jpg,Türkei,Oriens,Antiochia (Antakya),522,200,40,40
00310,Valens,328,378,http://ww2.smb.museum/mk_edit/images/n0/321/vs_thumb.jpg,Frankreich,Gallia,Arles,562,200,40,40
00311,Valentinianus I.,321,375,http://ww2.smb.museum/mk_edit/images/n0/322/vs_thumb.jpg,Deutschland,Gallia,Trier,602,200,40,40
00312,Valens,328,378,http://ww2.smb.museum/mk_edit/images/n0/323/vs_thumb.jpg,Türkei,Oriens,Antiochia (Antakya),642,200,41,40
00313,Aelia Flaccilla,347,386,http://ww2.smb.museum/mk_edit/images/n0/324/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul),683,200,42,40
00314,Aelia Eudoxia,377,404,http://ww2.smb.museum/mk_edit/images/n0/325/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul),725,200,40,40
00315,Arcadius,377,408,http://ww2.smb.museum/mk_edit/images/n0/326/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul),765,200,39,40
00316,Honorius,384,423,http://ww2.smb.museum/mk_edit/images/n0/327/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul),804,200,40,40
00317,Honorius,384,423,http://ww2.smb.museum/mk_edit/images/n0/328/vs_thumb.jpg,Italien,Italia,Ravenna,844,200,41,40
00318,Ptolemäer: Ptolemaios II.,-367,-282,http://ww2.smb.museum/mk_edit/images/n0/309/vs_thumb.jpg,Libanon,Phönizien,Tyros (Sur),885,200,40,40
00319,Syrakus: Hieronymos,-215,-214,http://ww2.smb.museum/mk_edit/images/n0/329/vs_thumb.jpg,Italien,Sizilien,Syrakus,925,200,40,40
00320,Septimius Severus,146,211,http://ww2.smb.museum/mk_edit/images/n0/330/vs_thumb.jpg,Italien,Italia,Rom,965,200,38,40
00321,Persischer Satrap: Pixodaros,-340,-334,http://ww2.smb.museum/mk_edit/images/n0/331/vs_thumb.jpg,Türkei,Karien,,1003,200,39,40
00322,Elis,-350,-323,http://ww2.smb.museum/mk_edit/images/n0/332/vs_thumb.jpg,Griechenland,Elis,Elis,1042,200,39,40
00323,Tenedos,-189,-100,http://ww2.smb.museum/mk_edit/images/n0/333/vs_thumb.jpg,Türkei,Inseln der Troas,Tenedos,1081,200,39,40
00324,Samos,213,268,http://ww2.smb.museum/mk_edit/images/n0/334/vs_thumb.jpg,Griechenland,Ionische Inseln,Samos,1120,200,38,40
00325,Faustina (Minor),121,180,http://ww2.smb.museum/mk_edit/images/n0/335/vs_thumb.jpg,Italien,Italia,Rom,1158,200,40,40
00326,Röm. Republik: L. Roscius Fabatus,-64,-64,http://ww2.smb.museum/mk_edit/images/n0/336/vs_thumb.jpg,Italien,Italia,Rom,1198,200,40,40
00327,Velia,-340,-310,http://ww2.smb.museum/mk_edit/images/n0/337/vs_thumb.jpg,Italien,Lukanien,Velia,1238,200,41,40
00328,Athen,-136,-135,http://ww2.smb.museum/mk_edit/images/n0/338/vs_thumb.jpg,Griechenland,Attika,Athen,1279,200,42,40
00329,Makedonien: Antigonos Gonatas,-319,-239,http://ww2.smb.museum/mk_edit/images/n0/339/vs_thumb.jpg,Griechenland,Makedonien,Amphipolis,1321,200,39,40
00330,Hadrianus,76,138,http://ww2.smb.museum/mk_edit/images/n0/340/vs_thumb.jpg,Italien,Italia,Rom,1360,200,40,40
00331,Pergamon,-336,-320,http://ww2.smb.museum/mk_edit/images/n0/341/vs_thumb.jpg,Türkei,Mysien,Pergamon,1400,200,40,40
00332,Poseidonia,-530,-500,http://ww2.smb.museum/mk_edit/images/n0/342/vs_thumb.jpg,Italien,Lukanien,Poseidonia-Paestum,1440,200,40,40
00333,Brettii,-210,-210,http://ww2.smb.museum/mk_edit/images/n0/343/vs_thumb.jpg,Italien,Bruttium,Lokroi Epizephyrioi,1480,200,40,40
00334,Rhaukos,-320,-270,http://ww2.smb.museum/mk_edit/images/n0/344/vs_thumb.jpg,Griechenland,Kreta,Rhaukos,1520,200,39,40
00335,Hadrianus,76,138,http://ww2.smb.museum/mk_edit/images/n0/345/vs_thumb.jpg,Italien,Italia,Rom,1559,200,41,40
00336,Kuschan: Vasudeva I.,190,225,http://ww2.smb.museum/mk_edit/images/n0/346/vs_thumb.jpg,Afghanistan,Gandhara,,1600,200,40,40
00337,Syros,-150,-150,http://ww2.smb.museum/mk_edit/images/n0/347/vs_thumb.jpg,Griechenland,Ägäische Inseln,Syros,1640,200,38,40
00338,Metapont,-375,-375,http://ww2.smb.museum/mk_edit/images/n0/348/vs_thumb.jpg,Italien,Lukanien,Metapont,1678,200,42,40
00339,Kyzikos,-390,-340,http://ww2.smb.museum/mk_edit/images/n0/349/vs_thumb.jpg,Türkei,Mysien,Kyzikos,1720,200,42,40
00340,Sabina,86,136,http://ww2.smb.museum/mk_edit/images/n0/350/vs_thumb.jpg,Italien,Italia,Rom,1762,200,41,40
00348,Kyzikos,86,161,http://ww2.smb.museum/mk_edit/images/n0/358/vs_thumb.jpg,Türkei,Mysien,Kyzikos,1803,200,41,40
00349,Katane,-415,-404,http://ww2.smb.museum/mk_edit/images/n0/359/vs_thumb.jpg,Italien,Sizilien,Katane,1844,200,37,40
00350,Abdera,-475,-450,http://ww2.smb.museum/mk_edit/images/n0/360/vs_thumb.jpg,Griechenland,Thrakien,Abdera,1881,200,39,40
00351,Kroton,-350,-300,http://ww2.smb.museum/mk_edit/images/n0/361/vs_thumb.jpg,Italien,Bruttium,,1920,200,40,40
00352,Antoninus Pius,86,161,http://ww2.smb.museum/mk_edit/images/n0/362/vs_thumb.jpg,Italien,Italia,Rom,1960,200,38,40
00353,Myrina,-150,-150,http://ww2.smb.museum/mk_edit/images/n0/363/vs_thumb.jpg,Türkei,Aeolis,Myrina,0,240,40,40
00354,Aitolische Liga,-220,-196,http://ww2.smb.museum/mk_edit/images/n0/364/vs_thumb.jpg,Griechenland,Aitolien,,40,240,38,40
00355,Ephesos,-258,-202,http://ww2.smb.museum/mk_edit/images/n0/365/vs_thumb.jpg,Türkei,Ionien,Ephesos,78,240,41,40
00356,Selinunt,-470,-440,http://ww2.smb.museum/mk_edit/images/n0/366/vs_thumb.jpg,Italien,Sizilien,Selinunt,119,240,39,40
00357,Hadrianus,76,138,http://ww2.smb.museum/mk_edit/images/n0/367/vs_thumb.jpg,Italien,Italia,Rom,158,240,42,40
00358,Pergamon,213,268,http://ww2.smb.museum/mk_edit/images/n0/368/vs_thumb.jpg,Türkei,Mysien,Pergamon,200,240,38,40
00359,Maroneia,-189,-45,http://ww2.smb.museum/mk_edit/images/n0/370/vs_thumb.jpg,Griechenland,Thrakien,Maroneia,238,240,41,40
00360,Röm. Republik: L. Cassius Longinus,-78,-78,http://ww2.smb.museum/mk_edit/images/n0/371/vs_thumb.jpg,Italien,Italia,Rom,279,240,42,40
00376,Naxos,-430,-420,http://ww2.smb.museum/mk_edit/images/n0/387/vs_thumb.jpg,Italien,Sizilien,Naxos,321,240,40,40
00377,Naxos,-530,-490,http://ww2.smb.museum/mk_edit/images/n0/388/vs_thumb.jpg,Italien,Sizilien,Naxos,361,240,41,40
00378,Röm. Republik: M. Antonius,-83,-30,http://ww2.smb.museum/mk_edit/images/n0/389/vs_thumb.jpg,Türkei,Ionien,Ephesos?,402,240,40,40
00379,Knidos,-465,-449,http://ww2.smb.museum/mk_edit/images/n0/390/vs_thumb.jpg,Türkei,Karien,Knidos,442,240,44,40
00381,Eryx,-410,-400,http://ww2.smb.museum/mk_edit/images/n0/392/vs_thumb.jpg,Italien,Sizilien,Eryx,486,240,42,40
00403,Deutsche Demokratische Republik: 1966 Leibniz,1933,2011,http://ww2.smb.museum/mk_edit/images/n0/415/vs_thumb.jpg,Deutschland,Brandenburg,Berlin,528,240,40,40
00406,Deutsche Demokratische Republik: 1966 Schinkel,1936,2014,http://ww2.smb.museum/mk_edit/images/n0/418/vs_thumb.jpg,Deutschland,Brandenburg,Berlin,568,240,40,40
00417,Theodosius II.,401,450,http://ww2.smb.museum/mk_edit/images/n0/429/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul),608,240,40,40
00418,Valentinianus III.,419,455,http://ww2.smb.museum/mk_edit/images/n0/430/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul),648,240,39,40
00419,Valentinianus III.,419,455,http://ww2.smb.museum/mk_edit/images/n0/431/vs_thumb.jpg,Italien,Italia,Ravenna,687,240,40,40
00420,Valentinianus III.,419,455,http://ww2.smb.museum/mk_edit/images/n0/432/vs_thumb.jpg,Italien,Italia,Ravenna,727,240,40,40
00421,Valentinianus III.,419,455,http://ww2.smb.museum/mk_edit/images/n0/433/vs_thumb.jpg,Italien,Italia,Rom?,767,240,40,40
00422,Licinia Eudoxia,422,493,http://ww2.smb.museum/mk_edit/images/n0/434/vs_thumb.jpg,Italien,Italia,Ravenna,807,240,39,40
00423,Galla Placidia,419,450,http://ww2.smb.museum/mk_edit/images/n0/436/vs_thumb.jpg,Italien,Italia,Ravenna,846,240,41,40
00424,Galla Placidia,419,450,http://ww2.smb.museum/mk_edit/images/n0/437/vs_thumb.jpg,Italien,Italia,Ravenna,887,240,40,40
00425,Theodosius II.,401,450,http://ww2.smb.museum/mk_edit/images/n0/438/vs_thumb.jpg,Türkei,Thrakien,Konstantinopolis (Istanbul),927,240,40,40
00426,Leo I.,462,474,http://ww2.smb.museum/mk_edit/images/n0/439/vs_thumb.jpg,Griechenland,Makedonien,Thessaloniki,967,240,40,40
00427,Anthemius,467,472,http://ww2.smb.museum/mk_edit/images/n0/440/vs_thumb.jpg,Italien,Italia,Rom,1007,240,40,40
00428,Athen,-410,-400,http://ww2.smb.museum/mk_edit/images/n0/441/vs_thumb.jpg,Griechenland,Attika,Athen,1047,240,39,40
00429,Athen,-295,-294,http://ww2.smb.museum/mk_edit/images/n0/442/vs_thumb.jpg,Griechenland,Attika,Athen,1086,240,39,40
00430,Caracalla,188,217,http://ww2.smb.museum/mk_edit/images/n0/443/vs_thumb.jpg,Italien,Italia,Rom,1125,240,40,40
00431,Gallienus,213,268,http://ww2.smb.museum/mk_edit/images/n0/444/vs_thumb.jpg,Italien,Italia,Rom,1165,240,40,40
00432,Seleukiden: Seleukos VI.,-120,-95,http://ww2.smb.museum/mk_edit/images/n0/445/vs_thumb.jpg,Türkei,Syria,Antiochia (Antakya),1205,240,40,40
00433,Caracalla,188,217,http://ww2.smb.museum/mk_edit/images/n0/446/vs_thumb.jpg,Italien,Italia,Rom,1245,240,40,40
00434,Caracalla,188,217,http://ww2.smb.museum/mk_edit/images/n0/447/vs_thumb.jpg,Italien,Italia,Rom,1285,240,40,40
00435,Röm. Republik: L. Memmius Galeria,-106,-106,http://ww2.smb.museum/mk_edit/images/n0/448/vs_thumb.jpg,Italien,Italia,Rom,1325,240,42,40
00436,Röm. Republik: L. Memmius Galeria,-106,-106,http://ww2.smb.museum/mk_edit/images/n0/449/vs_thumb.jpg,Italien,Italia,Rom,1367,240,39,40
00437,Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n0/450/vs_thumb.jpg,Italien,Italia,Rom,1406,240,38,40
00438,Severus Alexander,208,235,http://ww2.smb.museum/mk_edit/images/n0/451/vs_thumb.jpg,Italien,Italia,Rom,1444,240,40,40
00439,Lysimachos,-356,-323,http://ww2.smb.museum/mk_edit/images/n0/452/vs_thumb.jpg,Türkei,Thrakien,Lysimacheia,1484,240,41,40
00440,Lysimachos: Nachahmung,-297,-200,http://ww2.smb.museum/mk_edit/images/n0/453/vs_thumb.jpg,Bulgarien,Thrakien,,1525,240,42,40
00441,Augustus,-63,14,http://ww2.smb.museum/mk_edit/images/n0/454/vs_thumb.jpg,Frankreich,Gallia,Lyon,1567,240,38,40
00442,Augustus: Nachahmung,-63,14,http://ww2.smb.museum/mk_edit/images/n0/455/vs_thumb.jpg,Deutschland,,,1605,240,39,40
00443,Röm. Republik: Considius Nonianus,-57,-57,http://ww2.smb.museum/mk_edit/images/n0/456/vs_thumb.jpg,Italien,Italia,Rom,1644,240,42,40
00444,Augustus,-63,14,http://ww2.smb.museum/mk_edit/images/n0/457/vs_thumb.jpg,Spanien,Hispania,Augusta Emerita (Mérida),1686,240,42,40
00445,Nero,37,68,http://ww2.smb.museum/mk_edit/images/n0/458/vs_thumb.jpg,Frankreich,Gallia,Lyon,1728,240,40,40
00446,Titus,39,81,http://ww2.smb.museum/mk_edit/images/n0/459/vs_thumb.jpg,Italien,Italia,Rom,1768,240,39,40
00447,Traianus,53,117,http://ww2.smb.museum/mk_edit/images/n0/460/vs_thumb.jpg,Italien,Italia,Rom,1807,240,40,40
