id,title,subdivision,diameter,weight,date_earliest,date_latest,production_country,production_region,production_minting_place,production_material,finding_country,x,y,width
00240,Röm. Republik: C. Numonius Vaala,Römische Republik,20,8.04,-41,-41,Italy,Italia,Rom,Gold,,39,160,40
00241,Röm. Republik: C. Numonius Vaala,Römische Republik,22,3.94,-41,-41,Italy,Italia,Rom,Silver,,79,160,43
00242,"Röm. Republik: M. Barbatius Pollio, M. Antonius und C. Iulius Caesar (Octavianus)",Römische Republik,21,8.14,-41,-41,Turkey,Kleinasien,,Gold,,122,160,40
00243,"Röm. Republik: M. Barbatius Pollio, M. Antonius und C. Iulius Caesar (Octavianus)",Römische Republik,19,4.15,-41,-41,Turkey,Kleinasien,,Silver,,162,160,37
00244,Augustus,Römische Kaiserzeit,20,7.80,-15,-13,France,Gallia,Lyon,Gold,,199,160,40
00245,Augustus,Römische Kaiserzeit,19,7.86,-15,-13,France,Gallia,Lyon,Gold,,239,160,42
00246,Nero,Römische Kaiserzeit,35,25.09,64,64,Italy,Italia,Rom,Bronze,,281,160,41
00247,Elis,"Griechen, Archaik und Klassik",25,12.28,-360,-340,Greece,Elis,Elis,Silver,,322,160,40
00248,Nero,Römische Kaiserzeit,35,29.18,65,65,France,Gallia,Lyon,Bronze,,362,160,41
00249,Domitianus,Römische Kaiserzeit,21,7.53,88,88,Italy,Italia,Rom,Gold,,403,160,38
00250,Domitianus,Römische Kaiserzeit,35,26.27,88,88,Italy,Italia,Rom,Bronze,,441,160,39
00251,Nerva,Römische Kaiserzeit,18,7.62,97,97,Italy,Italia,Rom,Gold,,480,160,38
00252,Nerva,Römische Kaiserzeit,34,28.03,97,97,Italy,Italia,Rom,Bronze,,518,160,40
00253,Traianus,Römische Kaiserzeit,33,24.12,103,111,Italy,Italia,Rom,Bronze,,558,160,40
00254,Traianus,Römische Kaiserzeit,33,27.17,103,111,Italy,Italia,Rom,Bronze,,598,160,40
00255,Diva Marciana,Römische Kaiserzeit,20,7.40,112,112,Italy,Italia,Rom,Gold,Germany,638,160,40
00256,Diva Matidia,Römische Kaiserzeit,20,7.20,119,119,Italy,Italia,Rom,Gold,,678,160,41
00257,Hadrianus,Römische Kaiserzeit,20,7.34,117,118,Italy,Italia,Rom,Gold,,719,160,41
00258,Hadrianus,Römische Kaiserzeit,19,6.80,134,138,Italy,Italia,Rom,Gold,,760,160,40
00259,Antoninus Pius,Römische Kaiserzeit,33,25.84,140,144,Italy,Italia,Rom,Bronze,,800,160,40
00260,Antoninus Pius,Römische Kaiserzeit,33,23.08,140,144,Italy,Italia,Rom,Bronze,,840,160,40
00261,Diva Faustina (Maior),Römische Kaiserzeit,19,7.36,140,161,Italy,Italia,Rom,Gold,,880,160,43
00262,Diva Faustina (Maior),Römische Kaiserzeit,20,7.31,140,161,Italy,Italia,Rom,Gold,,923,160,39
00263,Antoninus Pius,Römische Kaiserzeit,19,7.44,140,140,Italy,Italia,Rom,Gold,,962,160,39
00264,Marcus Aurelius,Römische Kaiserzeit,20,7.20,145,147,Italy,Italia,Rom,Gold,,1001,160,39
00265,Marcus Aurelius,Römische Kaiserzeit,20,7.30,177,178,Italy,Italia,Rom,Gold,,1040,160,40
00266,Marcus Aurelius,Römische Kaiserzeit,20,7.29,176,177,Italy,Italia,Rom,Gold,,1080,160,39
00267,Commodus,Römische Kaiserzeit,31,26.97,192,192,Italy,Italia,Rom,Bronze,,1119,160,39
00268,Commodus,Römische Kaiserzeit,31,25.66,192,192,Italy,Italia,Rom,Bronze,,1158,160,39
00269,Septimius Severus,Römische Kaiserzeit,20,7.24,203,203,Italy,Italia,Rom,Gold,Egypt,1197,160,39
00270,Septimius Severus,Römische Kaiserzeit,20,7.21,202,210,Italy,Italia,Rom,Gold,Egypt,1236,160,41
00271,Iulia Domna,Römische Kaiserzeit,32,24.15,211,217,Italy,Italia,Rom,Bronze,,1277,160,40
00272,Iulia Domna,Römische Kaiserzeit,20,7.21,211,217,Italy,Italia,Rom,Gold,Egypt,1317,160,41
00273,Macrinus,Römische Kaiserzeit,36,25.39,217,217,Italy,Italia,Rom,Bronze,,1358,160,41
00274,Macrinus,Römische Kaiserzeit,22,7.19,218,218,Italy,Italia,Rom,Gold,Egypt,1399,160,39
00275,Elagabalus,Römische Kaiserzeit,32,24.59,221,221,Italy,Italia,Rom,Bronze,,1438,160,38
00276,Elagabalus,Römische Kaiserzeit,30,18.64,218,222,Italy,Italia,Rom,Bronze,,1476,160,41
00278,Iulia Mamaea,Römische Kaiserzeit,21,6.08,222,235,Italy,Italia,Rom,Gold,,1517,160,42
00279,Iulia Mamaea,Römische Kaiserzeit,31,20.53,222,235,Italy,Italia,Rom,Bronze,,1559,160,38
00280,Maximinus Thrax,Römische Kaiserzeit,21,6.73,235,236,Italy,Italia,Rom,Gold,,1597,160,40
00281,Maximinus Thrax,Römische Kaiserzeit,32,23.17,236,238,Italy,Italia,Rom,Bronze,,1637,160,40
00282,Gordianus III.,Römische Kaiserzeit,34,24.94,240,240,Italy,Italia,Rom,Bronze,,1677,160,41
00283,Gordianus III.,Römische Kaiserzeit,20,5.14,241,243,Italy,Italia,Rom,Gold,,1718,160,41
00284,Traianus Decius,Römische Kaiserzeit,27,10.59,249,249,Italy,Italia,Rom,Bronze,,1759,160,39
00285,Traianus Decius,Römische Kaiserzeit,18,3.39,249,251,Italy,Italia,Rom,Gold,,1798,160,41
00286,Gallienus,Römische Kaiserzeit,19,2.91,253,254,Italy,Italia,Rom,Gold,,1839,160,40
00287,Gallienus,Römische Kaiserzeit,24,9.57,253,254,Italy,Italia,Rom,Bronze,,1879,160,39
00294,Constantinus I.,Römische Spätantike,20,4.69,316,316,Italy,Italia,Ticinum-Pavia,Bronze,,1918,160,40
00295,Spotttaler auf das Augsburger Interim,16. Jh.,44,28.53,1549,1549,Germany,Ostfriesland,Jever,Silver,,1958,160,40
00296,Constantinus I.,Römische Spätantike,18,3.29,320,320,Great Britain,Britannien,London,Bronze,Germany,0,200,38
00297,Constantinus I.,Römische Spätantike,18,2.89,318,319,Italy,Italia,Ticinum-Pavia,Bronze,Germany,38,200,41
00298,Constantinus I.,Römische Spätantike,20,2.73,319,319,Croatia,Pannonien,Siscia (Sisak),Bronze,,79,200,43
00299,Constantinus II.,Römische Spätantike,19,3.46,320,320,Greece,Makedonien,Thessaloniki,Bronze,,122,200,41
00300,Constantinus I.,Römische Spätantike,19,3.17,327,327,Turkey,Thrakien,Konstantinopolis (Istanbul),Bronze,,163,200,42
00301,Constantinus I.,Römische Spätantike,18,3.22,334,335,Italy,Italia,Aquileia,Bronze,,205,200,40
00302,Constantinus II.,Römische Spätantike,17,1.49,337,340,Croatia,Pannonien,Siscia (Sisak),Bronze,,245,200,38
00303,Constans,Römische Spätantike,30,9.03,337,350,Italy,Italia,Aquileia,Gold,Germany,283,200,40
00304,Constantius II.,Römische Spätantike,24,5.19,348,350,Italy,Italia,Rom,Bronze,,323,200,43
00305,Magnentius,Römische Spätantike,28,9.12,352,353,Germany,Gallia,Trier,Bronze,,366,200,40
00306,Constantius II.,Römische Spätantike,21,4.49,353,355,Germany,Gallia,Trier,Gold,,406,200,39
00307,Vetranio,Römische Spätantike,24,4.60,350,350,Croatia,Pannonien,Siscia (Sisak),Bronze,,445,200,40
00308,Vetranio,Römische Spätantike,23,5.37,350,350,Croatia,Pannonien,Siscia (Sisak),Bronze,,485,200,39
00309,Valentinianus I.,Römische Spätantike,22,4.43,364,367,Turkey,Oriens,Antiochia (Antakya),Gold,,524,200,40
00310,Valens,Römische Spätantike,21,4.38,364,367,France,Gallia,Arles,Gold,,564,200,41
00311,Valentinianus I.,Römische Spätantike,23,4.48,367,375,Germany,Gallia,Trier,Silver,,605,200,40
00312,Valens,Römische Spätantike,24,6.74,367,375,Turkey,Oriens,Antiochia (Antakya),Gold,,645,200,41
00313,Aelia Flaccilla,Römische Spätantike,23,4.49,383,383,Turkey,Thrakien,Konstantinopolis (Istanbul),Bronze,,686,200,41
00314,Aelia Eudoxia,Römische Spätantike,20,4.48,403,404,Turkey,Thrakien,Konstantinopolis (Istanbul),Gold,,727,200,40
00315,Arcadius,Römische Spätantike,15,1.49,388,402,Turkey,Thrakien,Konstantinopolis (Istanbul),Gold,,767,200,39
00316,Honorius,Römische Spätantike,20,4.00,420,422,Turkey,Thrakien,Konstantinopolis (Istanbul),Gold,Poland,806,200,40
00317,Honorius,Römische Spätantike,20,4.39,408,410,Italy,Italia,Ravenna,Gold,,846,200,41
00318,Ptolemäer: Ptolemaios II.,"Griechen, Hellenismus",22,17.83,-276,-275,Lebanon,Phönizien,Tyros (Sur),Gold,,887,200,40
00319,Syrakus: Hieronymos,"Griechen, Hellenismus",23,8.46,-215,-214,Italy,Sizilien,Syrakus,Silver,,927,200,40
00320,Septimius Severus,Römische Kaiserzeit,20,7.06,205,205,Italy,Italia,Rom,Gold,Egypt,967,200,38
00321,Persischer Satrap: Pixodaros,"Griechen, Archaik und Klassik",19,6.99,-340,-334,Turkey,Karien,,Silver,,1005,200,39
00322,Elis,"Griechen, Archaik und Klassik",23,11.89,-350,-323,Greece,Elis,Elis,Silver,,1044,200,40
00323,Tenedos,"Griechen, Hellenismus",30,16.09,-189,-100,Turkey,Inseln der Troas,Tenedos,Silver,,1084,200,39
00324,Samos,"Griechen, Römische Kaiserzeit",27,8.44,254,268,Greece,Ionische Inseln,Samos,Bronze,,1123,200,38
00325,Faustina (Minor),Römische Kaiserzeit,32,29.91,161,176,Italy,Italia,Rom,Bronze,,1161,200,40
00326,Röm. Republik: L. Roscius Fabatus,Römische Republik,18,3.97,-64,-64,Italy,Italia,Rom,Silver,,1201,200,40
00327,Velia,"Griechen, Archaik und Klassik",22,7.86,-340,-310,Italy,Lukanien,Velia,Silver,,1241,200,41
00328,Athen,"Griechen, Hellenismus",32,16.85,-136,-135,Greece,Attika,Athen,Silver,,1282,200,42
00329,Makedonien: Antigonos Gonatas,"Griechen, Hellenismus",29,17.16,-270,-270,Greece,Makedonien,Amphipolis,Silver,,1324,200,40
00330,Hadrianus,Römische Kaiserzeit,35,29.92,121,122,Italy,Italia,Rom,Bronze,,1364,200,40
00331,Pergamon,"Griechen, Hellenismus",17,8.51,-336,-320,Turkey,Mysien,Pergamon,Gold,Turkey,1404,200,40
00332,Poseidonia,"Griechen, Archaik und Klassik",30,7.24,-530,-500,Italy,Lukanien,Poseidonia-Paestum,Silver,,1444,200,40
00333,Brettii,"Griechen, Hellenismus",17,4.25,-210,-210,Italy,Bruttium,Lokroi Epizephyrioi,Gold,,1484,200,40
00334,Rhaukos,"Griechen, Hellenismus",24,11.68,-320,-270,Greece,Kreta,Rhaukos,Silver,,1524,200,39
00335,Hadrianus,Römische Kaiserzeit,33,28.15,125,128,Italy,Italia,Rom,Bronze,,1563,200,41
00336,Kuschan: Vasudeva I.,"Griechen, Römische Kaiserzeit",27,8.15,190,225,Afghanistan,Gandhara,,Gold,,1604,200,40
00337,Syros,"Griechen, Hellenismus",31,15.88,-150,-150,Greece,Ägäische Inseln,Syros,Silver,,1644,200,38
00338,Metapont,"Griechen, Archaik und Klassik",22,7.88,-375,-375,Italy,Lukanien,Metapont,Silver,,1682,200,42
00339,Kyzikos,"Griechen, Archaik und Klassik",23,15.15,-390,-340,Turkey,Mysien,Kyzikos,Silver,,1724,200,42
00340,Sabina,Römische Kaiserzeit,34,25.16,128,135,Italy,Italia,Rom,Bronze,,1766,200,41
00348,Kyzikos,"Griechen, Römische Kaiserzeit",34,26.00,138,161,Turkey,Mysien,Kyzikos,Bronze,,1807,200,41
00349,Katane,"Griechen, Archaik und Klassik",26,17.09,-415,-404,Italy,Sizilien,Katane,Silver,,1848,200,38
00350,Abdera,"Griechen, Archaik und Klassik",28,15.16,-475,-450,Greece,Thrakien,Abdera,Silver,,1886,200,39
00351,Kroton,"Griechen, Hellenismus",21,8.02,-350,-300,Italy,Bruttium,,Silver,,1925,200,40
00352,Antoninus Pius,Römische Kaiserzeit,19,7.32,140,144,Italy,Italia,Rom,Gold,,1965,200,38
00353,Myrina,"Griechen, Hellenismus",33,16.44,-150,-150,Turkey,Aeolis,Myrina,Silver,,0,240,40
00354,Aitolische Liga,"Griechen, Hellenismus",20,5.22,-220,-196,Greece,Aitolien,,Silver,,40,240,38
00355,Ephesos,"Griechen, Hellenismus",21,6.49,-258,-202,Turkey,Ionien,Ephesos,Silver,,78,240,41
00356,Selinunt,"Griechen, Archaik und Klassik",28,17.65,-470,-440,Italy,Sizilien,Selinunt,Silver,,119,240,39
00357,Hadrianus,Römische Kaiserzeit,33,28.35,125,128,Italy,Italia,Rom,Bronze,,158,240,42
00358,Pergamon,"Griechen, Römische Kaiserzeit",37,27.26,253,268,Turkey,Mysien,Pergamon,Bronze,,200,240,38
00359,Maroneia,"Griechen, Hellenismus",33,15.64,-189,-45,Greece,Thrakien,Maroneia,Silver,,238,240,41
00360,Röm. Republik: L. Cassius Longinus,Römische Republik,19,3.94,-78,-78,Italy,Italia,Rom,Silver,,279,240,42
00376,Naxos,"Griechen, Archaik und Klassik",28,17.28,-430,-420,Italy,Sizilien,Naxos,Silver,,321,240,40
00377,Naxos,"Griechen, Archaik und Klassik",20,5.51,-530,-490,Italy,Sizilien,Naxos,Silver,,361,240,41
00378,Röm. Republik: M. Antonius,"Griechen, Hellenismus",28,11.61,-39,-39,Turkey,Ionien,Ephesos?,Silver,,402,240,40
00379,Knidos,"Griechen, Archaik und Klassik",17,6.20,-465,-449,Turkey,Karien,Knidos,Silver,,442,240,43
00381,Eryx,"Griechen, Archaik und Klassik",25,17.11,-410,-400,Italy,Sizilien,Eryx,Silver,,485,240,42
00403,Deutsche Demokratische Republik: 1966 Leibniz,Deutschland Gedenkmünzen 20.-21. Jh.,33,20.90,1966,1966,Germany,Brandenburg,Berlin,Silver,,527,240,40
00406,Deutsche Demokratische Republik: 1966 Schinkel,Deutschland Gedenkmünzen 20.-21. Jh.,"30,9",17.00,1966,1966,Germany,Brandenburg,Berlin,Silver,,567,240,40
00417,Theodosius II.,Römische Spätantike,21,4.47,424,425,Turkey,Thrakien,Konstantinopolis (Istanbul),Gold,Poland,607,240,40
00418,Valentinianus III.,Römische Spätantike,21,4.48,425,429,Turkey,Thrakien,Konstantinopolis (Istanbul),Gold,,647,240,39
00419,Valentinianus III.,Römische Spätantike,21,4.47,435,435,Italy,Italia,Ravenna,Gold,,686,240,40
00420,Valentinianus III.,Römische Spätantike,22,4.37,426,430,Italy,Italia,Ravenna,Gold,Poland,726,240,40
00421,Valentinianus III.,Römische Spätantike,13,1.43,425,445,Italy,Italia,Rom?,Gold,,766,240,40
00422,Licinia Eudoxia,Römische Spätantike,15,1.33,439,455,Italy,Italia,Ravenna,Silver,,806,240,39
00423,Galla Placidia,Römische Spätantike,21,4.45,426,430,Italy,Italia,Ravenna,Gold,Poland,845,240,41
00424,Galla Placidia,Römische Spätantike,22,4.48,430,445,Italy,Italia,Ravenna,Gold,Poland,886,240,41
00425,Theodosius II.,Römische Spätantike,20,4.48,430,440,Turkey,Thrakien,Konstantinopolis (Istanbul),Gold,Poland,927,240,40
00426,Leo I.,Römische Spätantike,21,4.51,462,466,Greece,Makedonien,Thessaloniki,Gold,,967,240,40
00427,Anthemius,Römische Spätantike,20,4.38,467,472,Italy,Italia,Rom,Gold,,1007,240,40
00428,Athen,"Griechen, Archaik und Klassik",21,13.62,-410,-400,Greece,Attika,Athen,Silver,,1047,240,39
00429,Athen,"Griechen, Hellenismus",16,8.58,-295,-294,Greece,Attika,Athen,Gold,,1086,240,39
00430,Caracalla,Römische Kaiserzeit,24,4.95,215,217,Italy,Italia,Rom,Silver,,1125,240,40
00431,Gallienus,Römische Kaiserzeit,21,4.39,267,267,Italy,Italia,Rom,Silver,,1165,240,40
00432,Seleukiden: Seleukos VI.,"Griechen, Hellenismus",27,12.05,-95,-94,Turkey,Syria,Antiochia (Antakya),Silver,,1205,240,40
00433,Caracalla,Römische Kaiserzeit,20,7.21,199,200,Italy,Italia,Rom,Gold,Egypt,1245,240,40
00434,Caracalla,Römische Kaiserzeit,20,4.77,199,200,Italy,Italia,Rom,Gold,,1285,240,40
00435,Röm. Republik: L. Memmius Galeria,Römische Republik,19,3.96,-106,-106,Italy,Italia,Rom,Silver,,1325,240,42
00436,Röm. Republik: L. Memmius Galeria,Römische Republik,19,3.02,-106,-106,Italy,Italia,Rom,Silver,,1367,240,39
00437,Severus Alexander,Römische Kaiserzeit,32,21.37,222,231,Italy,Italia,Rom,Bronze,,1406,240,38
00438,Severus Alexander,Römische Kaiserzeit,27,6.67,222,231,Italy,Italia,Rom,Bronze,,1444,240,40
00439,Lysimachos,"Griechen, Hellenismus",28,17.15,-297,-281,Turkey,Thrakien,Lysimacheia,Silver,,1484,240,41
00440,Lysimachos: Nachahmung,"Griechen, Hellenismus",30,16.76,-297,-200,Bulgaria,Thrakien,,Silver,,1525,240,42
00441,Augustus,Römische Kaiserzeit,19,3.86,-2,4,France,Gallia,Lyon,Silver,,1567,240,38
00442,Augustus: Nachahmung,Römische Kaiserzeit,18,3.22,1,100,Germany,,,Silver,Germany,1605,240,39
00443,Röm. Republik: Considius Nonianus,Römische Republik,18,3.79,-57,-57,Italy,Italia,Rom,Silver,,1644,240,42
00444,Augustus,Römische Kaiserzeit,20,3.94,-25,-23,Spain,Hispania,Augusta Emerita (Mérida),Silver,,1686,240,42
00445,Nero,Römische Kaiserzeit,36,28.44,65,65,France,Gallia,Lyon,Bronze,,1728,240,40
00446,Titus,Römische Kaiserzeit,33,24.49,80,81,Italy,Italia,Rom,Bronze,,1768,240,39
00447,Traianus,Römische Kaiserzeit,29,13.34,103,111,Italy,Italia,Rom,Bronze,,1807,240,40
00448,Antoninus Pius,Römische Kaiserzeit,31,22.80,140,144,Italy,Italia,Rom,Bronze,,1847,240,41
00449,Caracalla,Römische Kaiserzeit,32,25.23,213,213,Italy,Italia,Rom,Bronze,,1888,240,39
00450,Constantinus I.,Römische Spätantike,26,8.93,313,315,Germany,Gallia,Trier,Gold,Italy,1927,240,40
00451,Sidon,"Griechen, Archaik und Klassik",32,27.98,-420,-410,Lebanon,Phönizien,Sidon (Saida),Silver,,1967,240,36
00452,Seleukiden: Antiochos VIII.,"Griechen, Hellenismus",30,16.06,-121,-113,Turkey,Kilikien,Tarsos,Silver,,0,280,41
00454,Claudius,"Griechen, Römische Kaiserzeit",27,11.16,41,42,Turkey,Asia,Ephesos?,Silver,,41,280,40
00455,Alexandria: Antoninus Pius,"Griechen, Römische Kaiserzeit",35,29.20,148,149,Egypt,Ägypten,Alexandria,Bronze,,81,280,40
00456,Byblos,"Griechen, Römische Kaiserzeit",30,17.90,217,218,Lebanon,Phönizien,Byblos (Jbeil),Bronze,,121,280,41
00458,Antiochia am Mäander,"Griechen, Römische Kaiserzeit",36,21.61,254,268,Turkey,Karien,Antiochia am Mäander,Bronze,,162,280,38
00459,Bizye,"Griechen, Römische Kaiserzeit",29,14.15,244,249,Turkey,Thrakien,Bizye,Bronze,,200,280,37
00460,Deutsche Demokratische Republik: 1990 Brandenburger Tor,Deutschland Gedenkmünzen 20.-21. Jh.,"32,9",18.18,1990,1990,Germany,Brandenburg,Berlin,Silver,,237,280,39
00461,Kaiserreich: 1917 Reformationsjubiläum,Deutschland Gedenkmünzen 20.-21. Jh.,33,16.70,1917,1917,Germany,Sachsen,Muldenhütten,Silver,,276,280,40
00462,Nerva,Römische Kaiserzeit,33,20.73,96,96,Italy,Italia,Rom,Bronze,,316,280,39
00463,Traianus,Römische Kaiserzeit,36,23.74,107,111,Italy,Italia,Rom,Bronze,,355,280,39
00464,Hadrianus,Römische Kaiserzeit,19,3.22,119,122,Italy,Italia,Rom,Silver,,394,280,39
00465,Röm. Republik: T. Carisius,Römische Republik,18,4.14,-46,-46,Italy,Italia,Rom,Silver,,433,280,41
00466,Traianus: Restitution,Römische Kaiserzeit,20,2.91,112,114,Italy,Italia,Rom,Silver,,474,280,38
00467,Bundesrepublik Deutschland: 1952 Germanisches Nationalmuseum,Deutschland Gedenkmünzen 20.-21. Jh.,29,11.20,1952,1952,Germany,Bayern,München,Silver,,512,280,39
00468,Bundesrepublik Deutschland: 1955 Schiller,Deutschland Gedenkmünzen 20.-21. Jh.,29,11.20,1955,1955,Germany,Baden-Württemberg,Stuttgart,Silver,,551,280,40
00470,Bundesrepublik Deutschland: 1979 Deutsches Archäologisches Institut,Deutschland Gedenkmünzen 20.-21. Jh.,29,11.20,1979,1979,Germany,,Hamburg,Silver,,591,280,40
00471,Ikos,"Griechen, Hellenismus",16,2.99,-200,-100,Greece,Inseln vor Thessalien,Ikos,Bronze,,631,280,43
00472,Bundesrepublik Deutschland: 1991 Brandenburger Tor,Deutschland Gedenkmünzen 20.-21. Jh.,33,15.50,1991,1991,Germany,,Berlin,Silver,,674,280,39
00473,Danzig: 1923,Moderne seit 1900,"21,9",7.99,1923,1923,Germany,Brandenburg,Berlin,Gold,,713,280,40
00474,Bundesrepublik Deutschland: 1999 Grundgesetz,Deutschland Gedenkmünzen 20.-21. Jh.,"32,5",18.12,1999,1999,Germany,Bayern,München,Silver,,753,280,40
00475,Bundesrepublik Deutschland: 2002 Museumsinsel,Deutschland Gedenkmünzen 20.-21. Jh.,"32,5",18.12,2002,2002,Germany,Brandenburg,Berlin,Silver,,793,280,39
00477,Röm. Republik: L. Aurelius Cotta,Römische Republik,20,3.75,-105,-105,Italy,Italia,Rom,Silver,,832,280,39
00478,Paestum,Römische Republik,18,5.27,-100,-75,Italy,Lukanien,Poseidonia-Paestum,Bronze,,871,280,38
00479,Trapezus,"Griechen, Archaik und Klassik",12,1.33,-400,-300,Turkey,Pontos,Trapezus,Silver,,909,280,38
00480,Paestum,Römische Republik,15,3.88,-90,-40,Italy,Lukanien,Poseidonia-Paestum,Bronze,,947,280,39
00481,Paestum,Römische Republik,16,4.59,-90,-40,Italy,Lukanien,Poseidonia-Paestum,Bronze,,986,280,41
00482,Claudius,Römische Kaiserzeit,19,2.65,41,41,Italy,Italia,Rom,Bronze,,1027,280,38
00484,Pautalia,"Griechen, Römische Kaiserzeit",30,18.74,198,212,Bulgaria,Thrakien,Pautalia (Kyustendil),Bronze,,1065,280,38
00485,Tarsos,"Griechen, Römische Kaiserzeit",33,17.34,198,217,Turkey,Kilikien,Tarsos,Bronze,,1103,280,41
00486,Hadrianus,Römische Kaiserzeit,16,2.69,117,138,Italy,Italia,Rom,Bronze,,1144,280,38
00487,Perge,"Griechen, Römische Kaiserzeit",29,16.34,253,260,Turkey,Pamphylien,Perge,Bronze,,1182,280,40
00488,Septimius Severus,Römische Kaiserzeit,21,7.21,196,197,Italy,Italia,Rom,Gold,,1222,280,39
00489,Sikyon,"Griechen, Archaik und Klassik",25,12.02,-400,-370,Greece,Achaia,Sikyon,Silver,,1261,280,39
00490,Lucilla,Römische Kaiserzeit,20,7.20,164,169,Italy,Italia,Rom,Gold,,1300,280,41
00491,Koinon von Zypern,"Griechen, Römische Kaiserzeit",32,19.60,198,217,Cyprus,Zypern,,Bronze,,1341,280,40
00492,Ainos,"Griechen, Archaik und Klassik",26,16.35,-478,-450,Turkey,Thrakien,Ainos,Silver,,1381,280,42
00493,Ainos,"Griechen, Archaik und Klassik",25,16.50,-478,-450,Turkey,Thrakien,Ainos,Silver,,1423,280,41
00494,Pheneos,"Griechen, Archaik und Klassik",26,11.66,-360,-340,Greece,Arkadien,Pheneos,Silver,,1464,280,38
00495,Röm. Republik: C. Mamilius Limetanus,Römische Republik,20,3.28,-82,-82,Italy,Italia,Rom,Silver,,1502,280,42
00496,Heliopolis (Baalbek),"Griechen, Römische Kaiserzeit",30,14.40,244,249,Lebanon,Syria,Baalbek,Bronze,,1544,280,38
00497,Kyzikos,"Griechen, Archaik und Klassik",18-22,16.04,-400,-330,Turkey,Mysien,Kyzikos,Electrum,,1582,280,34
00498,Kyzikos,"Griechen, Archaik und Klassik",17-21,16.80,-400,-330,Turkey,Mysien,Kyzikos,Electrum,,1616,280,36
00499,Pantikapaion,"Griechen, Archaik und Klassik",23,9.08,-400,-300,Ukraine,Taurische Chersonesos,Pantikapaion,Gold,Georgia,1652,280,40
00500,Pantikapaion,"Griechen, Archaik und Klassik",15,3.65,-400,-300,Ukraine,Taurische Chersonesos,Pantikapaion,Silver,,1692,280,38
00501,Arkadischer Bund,"Griechen, Archaik und Klassik",18,2.78,-370,-360,Greece,Arkadien,,Silver,,1730,280,38
00502,Traianus Decius,Römische Kaiserzeit,20,3.93,249,251,Italy,Italia,Rom,Gold,,1768,280,39
00503,Numerianus,Römische Kaiserzeit,24,4.19,283,284,Italy,Italia,Rom,Bronze,,1807,280,38
00504,Antoninus Pius,Römische Kaiserzeit,21,7.32,148,149,Italy,Italia,Rom,Gold,,1845,280,37
00505,Septimius Severus,Römische Kaiserzeit,20,7.16,198,200,Italy,Italia,Rom,Gold,,1882,280,40
00506,Domitianus,Römische Kaiserzeit,28,11.90,85,85,Italy,Italia,Rom,Bronze,,1922,280,40
00507,Diocletianus,Römische Spätantike,28,9.34,301,301,Italy,Italia,Aquileia,Bronze,,0,320,39
00509,Philadelpheia,"Griechen, Römische Kaiserzeit",30,14.95,193,211,Turkey,Lydien,Philadelpheia,Bronze,,39,320,40
00510,Perinthos,"Griechen, Römische Kaiserzeit",38,18.99,198,209,Turkey,Thrakien,Perinthos (Herakleia),Bronze,,79,320,38
00511,Constantius II.,Römische Spätantike,48,40.30,348,350,Turkey,Oriens,Antiochia (Antakya),Gold,,117,320,40
